,x,y,z,L,R,kx,ky,kz,dist,t
1481,-187.5022437,-337.650851,0,0.5891759660851706,41.7234588372191,0.023808240248868025,0.002756938660591624,0,0.5891759660851706,0
1482,-187.5797295,-336.926401,0,0.7285820830226521,68.05999359511333,0.014617744532527375,0.0014843938714088514,0,0.7285820830226521,0
1483,-187.6619078,-336.0623613,0,0.8679388666069396,116.57129020572374,0.008542867946638659,0.0007804272905218828,0,0.8679388666069396,0
1484,-187.7479314,-335.0743395,0,0.9917596165564647,179.38719839424417,0.005554839474899055,0.0004681724572220923,0,0.9917596165564647,0
1485,-187.8369532,-333.9779431,0,1.100004521267167,254.90385302219315,0.003910855758507397,0.00030904899785528985,0,1.100004521267167,0
1486,-187.9281261,-332.7887795,0,1.1926535814139134,339.93112392820274,0.0029335540886759586,0.00021973914559292665,0,1.1926535814139134,0
1487,-188.0206027,-331.5224562,0,1.2696954838347412,429.78759983969394,0.002320798917220839,0.00016603645196740225,0,1.2696954838347412,0
1488,-188.113536,-330.1945808,0,1.3311234639109,518.2789770358461,0.0019249261212326407,0.00013223493533233012,0,1.3311234639109,0
1489,-188.2060787,-328.8207608,0,1.3769333839090392,598.3232561950241,0.0016676864292187836,0.0001104105105667468,0,1.3769333839090392,0
1490,-188.2973838,-327.4166037,0,1.40712251874756,662.2509961985265,0.001506922516336592,9.637982433657832e-05,0,1.40712251874756,0
1491,-188.3866039,-325.997717,0,1.4216890284731132,703.1889201657468,0.0014193793088722343,8.781066096277009e-05,0,1.4216890284731132,0
1492,-188.472892,-324.5797082,0,1.42063175843673,715.5440162275389,0.0013950413232570887,8.350059923236381e-05,0,1.42063175843673,0
1493,-188.5554008,-323.1781847,0,1.403950078574676,696.6822794598755,0.0014329779074709142,8.291176264235402e-05,0,1.403950078574676,0
1494,-188.6332832,-321.8087543,0,1.371643280402713,647.2144685278896,0.001542682293672962,8.609570650474857e-05,0,1.371643280402713,0
1495,-188.705692,-320.4870242,0,1.3237120123211719,571.6013706145558,0.001746961225467351,9.367563850984539e-05,0,1.3237120123211719,0
1496,-188.7717801,-319.2286021,0,1.2601562675835352,477.3898217987485,0.0020919846841539825,0.00010709549545515687,0,1.2601562675835352,0
1497,-188.8307002,-318.0490955,0,1.18097730614415,374.3150849827837,0.0026684260706985614,0.00012907668940432675,0,1.18097730614415,0
1498,-188.8816051,-316.9641118,0,1.0861772130318887,272.5352976424791,0.003665553038175743,0.00016465932563526232,0,1.0861772130318887,0
1499,-188.9236477,-315.9892586,0,0.9757593667318645,181.09691058610315,0.005517398228306089,0.00022305945209159987,0,0.9757593667318645,0
1500,-188.9559809,-315.1401433,0,0.8497306799900868,116.8176942830463,0.008555275661113552,0.0002946172062672199,0,0.8497306799900868,0
1501,-188.9787788,-314.4121494,0,0.7283507827150473,149.5969858212454,0.006681840835085083,0.0001929680468298412,0,0.7283507827150473,0
1502,-188.9977589,-313.6954116,0,0.7169890641737962,196.83117491825507,0.00507895211727211,0.0001252404056785326,0,0.7169890641737962,0
1503,-189.0142088,-312.9747648,0,0.7208345230080521,235.9006244460055,0.004238112031806608,9.026330060115505e-05,0,0.7208345230080521,0
1504,-189.0284431,-312.2548093,0,0.7200962000155099,285.4878812373321,0.0035021757832509144,6.48233574438619e-05,0,0.7200962000155099,0
1505,-189.0407762,-311.5401458,0,0.7147699095427983,353.4087058859755,0.0028292117552381956,4.5962461752236326e-05,0,0.7147699095427983,0
1506,-189.0515227,-310.8353745,0,0.7048532276764758,458.30510512896257,0.002181723885875748,3.1589312640867824e-05,0,0.7048532276764758,0
1507,-189.0609973,-310.1450959,0,0.690343619991609,657.169617785462,0.0015215446038381712,2.0085038505629073e-05,0,0.690343619991609,0
1508,-189.0695144,-309.4739104,0,0.671239537276099,1248.083685222612,0.0008011665275674952,9.951037883273077e-06,0,0.671239537276099,0
1509,-189.0773887,-308.8264185,0,0.6475397788291806,25000.29961389932,-3.999655677249853e-05,-4.869255123739711e-07,0,0.6475397788291806,0
1510,-189.0849346,-308.2072206,0,0.6192438776210638,913.2175342209421,-0.0010949434560384495,-1.3714899545614117e-05,0,0.6192438776210638,0
1511,-189.0924667,-307.620917,0,0.5863519795339478,398.17246263904747,-0.0025112428785556444,-3.411068896954686e-05,0,0.5863519795339478,0
1512,-189.1002996,-307.0721084,0,0.5488644948950537,219.98065827750213,-0.004545306795618493,-7.054479601577812e-05,0,0.5488644948950537,0
1513,-189.1087478,-306.565395,0,0.5067838215874363,130.21964155306344,-0.007678002327416534,-0.000142956953706968,0,0.5067838215874363,0
1514,-189.1181259,-306.1053772,0,0.46011338284867614,77.58462793957668,-0.012885637988748169,-0.00030091888731054856,0,0.46011338284867614,0
1515,-189.1287484,-305.6966557,0,0.40885951385348823,44.66798069449714,-0.022376947689535433,-0.0006840613839341329,0,0.40885951385348823,0
1516,-189.14093,-305.3438306,0,0.3530353276494898,23.86074313707711,-0.041873042077034295,-0.001755930503180906,0,0.3530353276494898,0
1517,-189.1549851,-305.0515026,0,0.2926656888328539,11.160174641092283,-0.08943682581279973,-0.005476367643434494,0,0.2926656888328539,0
1518,-189.1712283,-304.8242719,0,0.2278105190036949,4.104884193331378,-0.24241663379267125,-0.024105916048719638,0,0.2278105190036949,0
1519,-189.1899741,-304.6667391,0,0.15864421859457778,0.9065445092280683,-1.0797556555034775,-0.22568745628609616,0,0.15864421859457778,0
1520,-189.2115372,-304.5835046,0,0.08598226137902774,0.0729824350048063,-8.694365825835412,-10.590127838330387,0,0.08598226137902774,0
1521,-189.2417374,-304.56873,0,0.03362054260716267,0.1342817380263045,-2.4094386541850428,-7.04647760255619,0,0.03362054260716267,0
1522,-189.3122434,-304.5642622,0,0.07064741518866509,3.1950069273322628,-0.016338984702860115,-0.3125616024263667,0,0.07064741518866509,0
1523,-189.4265284,-304.5603372,0,0.11435238016761513,10.978703377462567,-0.0026522633843625255,-0.09104681443199833,0,0.11435238016761513,0
1524,-189.582759,-304.5568987,0,0.15626843462009452,26.376702496762235,-0.0007219318278465711,-0.03790537051987395,0,0.15626843462009452,0
1525,-189.7791017,-304.5538903,0,0.19636574628445497,52.665535322848505,-0.0002555050701764888,-0.018986030496314865,0,0.19636574628445497,0
1526,-190.0137231,-304.5512556,0,0.23463619282208095,94.30591894959207,-0.00010587804614918463,-0.010603259694801906,0,0.23463619282208095,0
1527,-190.2847898,-304.5489385,0,0.2710766031978839,158.28128947760797,-4.8593763949856175e-05,-0.006317679262044761,0,0.2710766031978839,0
1528,-190.5904683,-304.5468825,0,0.3056854142713545,256.3370884610835,-2.3912358748177077e-05,-0.003901039914587265,0,0.3056854142713545,0
1529,-190.9289253,-304.5450313,0,0.33846206255715505,411.3425151204282,-1.2296419905694377e-05,-0.0024310329500942186,0,0.33846206255715505,0
1530,-191.2983274,-304.5433287,0,0.3694060236801391,676.5343853627662,-6.4091493468341075e-06,-0.0014781075745745281,0,0.3694060236801391,0
1531,-191.6968411,-304.5417181,0,0.3985169546205608,1200.8300689144137,-3.227393875820593e-06,-0.0008327510410575255,0,0.3985169546205608,0
1532,-192.1226329,-304.5401434,0,0.425794711835811,2688.4621382708415,-1.3461496304522425e-06,-0.00037195742387487104,0,0.425794711835811,0
1533,-192.5738696,-304.5385482,0,0.4512395196455128,33466.89105889026,-1.0542986533419413e-07,-2.9880091741508316e-05,0,0.4512395196455128,0
1534,-193.0487176,-304.5368761,0,0.4748509440049774,4276.269422104344,8.364385999257379e-07,0.00023384719352099854,0,0.4748509440049774,0
1535,-193.5453436,-304.5350709,0,0.49662928087561653,2236.677392555967,1.6747713223159327e-06,0.0004470886089041679,0,0.49662928087561653,0
1536,-194.061914,-304.5330762,0,0.5165742511820121,1598.098421695732,2.5173797743323308e-06,0.0006257386241321857,0,0.5165742511820121,0
1537,-194.5965956,-304.5308357,0,0.5346862942126054,1278.1726763661138,3.4419966133701133e-06,0.0007823593328137248,0,0.5346862942126054,0
1538,-195.1475549,-304.528293,0,0.5509651673016788,1081.8201046198585,4.50133688874342e-06,0.0009243571449433234,0,0.5509651673016788,0
1539,-195.7129585,-304.5253919,0,0.5654110427593346,943.6798429138058,5.754632890425657e-06,0.0010596657988050455,0,0.5654110427593346,0
1540,-196.2909729,-304.5220759,0,0.5780239116709279,1218.8890144187264,4.90109741588059e-06,0.0008204046014920546,0,0.5780239116709279,0
1541,-196.9178384,-304.5181698,0,0.626877669651292,1998.0930131436219,-3.039985727091751e-06,-0.0005004679689361392,0,0.626877669651292,0
1542,-197.7967598,-304.5130243,0,0.878936461610396,3786.5528822379333,-1.5154089249142464e-06,-0.00026408809480071914,0,0.878936461610396,0
1543,-198.9308361,-304.5066865,0,1.134094009300172,7828.643807023445,-7.045913079497998e-07,-0.00012773410202801007,0,1.134094009300172,0
1544,-200.2877419,-304.4993193,0,1.3569257996329276,13398.036817609878,-4.0145383562507815e-07,-7.463672091200604e-05,0,1.3569257996329276,0
1545,-201.8351517,-304.4910855,0,1.5474317059562142,20121.929252269874,-2.62524271207584e-07,-4.969633055509025e-05,0,1.5474317059562142,0
1546,-203.5407402,-304.4821479,0,1.7056119171798518,27335.115209748354,-1.905576648325044e-07,-3.658248468438337e-05,0,1.7056119171798518,0
1547,-205.372182,-304.4726693,0,1.831466328012961,34157.34987646209,-1.5073203992538965e-07,-2.927588789679805e-05,0,1.831466328012961,0
1548,-207.2971517,-304.4628125,0,1.924994935687961,39600.00104809527,-1.2868999360056663e-07,-2.525219667196149e-05,0,1.924994935687961,0
1549,-209.2833239,-304.4527404,0,1.9861977382051477,42915.978012399595,-1.1762299131290853e-07,-2.3301047897682534e-05,0,1.9861977382051477,0
1550,-211.2983732,-304.4426158,0,2.0150747353276,43609.391198453945,-1.1468460130049982e-07,-2.29305538511657e-05,0,2.0150747353276,0
1551,-213.3099741,-304.4326014,0,2.011625827306919,41463.90532165035,-1.1947751908431555e-07,-2.411706570056435e-05,0,2.011625827306919,0
1552,-215.2858014,-304.4228601,0,1.9758513133206528,36987.95623276771,-1.3256935783297622e-07,-2.7035502357244546e-05,0,1.9758513133206528,0
1553,-217.1935295,-304.4135547,0,1.9077507945218692,30840.876879505486,-1.5715352566813602e-07,-3.24241187542389e-05,0,1.9077507945218692,0
1554,-219.0008332,-304.404848,0,1.8073246721766674,23881.70472901566,-2.0013702807502632e-07,-4.187257940458623e-05,0,1.8073246721766674,0
1555,-220.6753869,-304.3969029,0,1.6745725480843647,17033.902967977072,-2.756503028772189e-07,-5.8705804443420156e-05,0,1.6745725480843647,0
1556,-222.1848654,-304.3898821,0,1.5094948272832505,10949.345904604508,-4.1848731477417126e-07,-9.132869767301768e-05,0,1.5094948272832505,0
1557,-223.4969432,-304.3839485,0,1.3120912166697076,6141.1188922770825,-7.18992639500889e-07,-0.0001628351884289903,0,1.3120912166697076,0
1558,-224.5792949,-304.3792648,0,1.0823618339255077,2797.960825725248,-1.4774609773383764e-06,-0.0003574000916295519,0,1.0823618339255077,0
1559,-225.3995951,-304.375994,0,0.8203067208384103,881.2304917863086,-3.996525072255236e-06,-0.0011347698559609001,0,0.8203067208384103,0
1560,-225.9255184,-304.3742987,0,0.5259260323704916,22.658129079886827,0.0003699502543969858,-0.04413272003636377,0,0.5259260323704916,0
1561,-226.1680564,-304.3776302,0,0.24256087964934067,1.6139281465251334,0.05504265779210004,-0.6171565737140529,0,0.24256087964934067,0
1562,-226.3485556,-304.4040795,0,0.18242677070848484,1.0029664240809075,0.23367452822545687,-0.9692727488606302,0,0.18242677070848484,0
1563,-226.5053264,-304.4558519,0,0.16509834988394545,0.828858718360004,0.4905496993188261,-1.1022480272479012,0,0.16509834988394545,0
1564,-226.6411173,-304.532321,0,0.15584188069199062,0.7989585644345697,0.7175899338697412,-1.0254953691055755,0,0.15584188069199062,0
1565,-226.7586766,-304.6328598,0,0.15468755386885108,0.9046148131741613,0.787677979681053,-0.7756077298467043,0,0.15468755386885108,0
1566,-226.8607526,-304.7568418,0,0.16059590935016144,1.1709112363675636,0.694999734580239,-0.4963389463024628,0,0.16059590935016144,0
1567,-226.9500935,-304.9036401,0,0.17184742446629642,1.6654044506972425,0.5283528253007105,-0.285287906076597,0,0.17184742446629642,0
1568,-227.0294477,-305.0726282,0,0.18669243958778867,2.5286890217505564,0.36392068684220796,-0.15476367925113704,0,0.18669243958778867,0
1569,-227.1015636,-305.2631792,0,0.2037409792698085,4.070014236974303,0.23189782514402024,-0.08118858965802414,0,0.2037409792698085,0
1570,-227.1691894,-305.4746665,0,0.22203631884654584,7.110608468724478,0.13460575833315727,-0.0407366708973576,0,0.22203631884654584,0
1571,-227.2350734,-305.7064633,0,0.24097812752661582,14.776440738824254,0.06524555846831565,-0.01797116527316956,0,0.24097812752661582,0
1572,-227.301964,-305.957943,0,0.26022373427581763,59.440663263005916,0.01626762409267484,-0.004288887913222872,0,0.26022373427581763,0
1573,-227.3726095,-306.2284789,0,0.2796076891987707,52.90434178805851,-0.018276084933803192,0.0048240902377149385,0,0.2796076891987707,0
1574,-227.4497581,-306.5174441,0,0.299086598317225,22.64977328903127,-0.042580330637655636,0.011669906189820146,0,0.299086598317225,0
1575,-227.5361583,-306.8242121,0,0.31870299713693173,16.137939713964908,-0.05947645808346366,0.01738702551170134,0,0.31870299713693173,0
1576,-227.6345583,-307.1481561,0,0.3385591161614005,13.449043285950701,-0.07086729895080598,0.02250448863376493,0,0.3385591161614005,0
1577,-227.7477064,-307.4886494,0,0.3588010310443544,12.09889202270169,-0.07803978702818971,0.027224570054891747,0,0.3588010310443544,0
1578,-227.8783509,-307.8450652,0,0.3796053317195541,11.393359591590178,-0.0818940020680927,0.03157561909868149,0,0.3796053317195541,0
1579,-228.0292402,-308.2167769,0,0.4011697505687324,11.06720074457891,-0.08309241675343688,0.03549722685027793,0,0.4011697505687324,0
1580,-228.2031226,-308.6031578,0,0.4237042469867082,18.184589770418423,-0.04988118410876997,0.023150495386375022,0,0.4237042469867082,0
1581,-228.4257439,-309.0656227,0,0.5132582458623349,34.34693782474812,0.02632703605865438,-0.012431877894456694,0,0.5132582458623349,0
1582,-228.8157282,-309.921662,0,0.9406864713553724,119.57871851533281,0.0076237575001398715,-0.0034369957938860914,0,0.9406864713553724,0
1583,-229.3736517,-311.1784543,0,1.3750656410482691,336.40393519678264,0.0027193928865569296,-0.0012005636827614248,0,1.3750656410482691,0
1584,-230.0807102,-312.7914245,0,1.7611372997328443,706.1819590048458,0.0012976378254460157,-0.0005669020548036978,0,1.7611372997328443,0
1585,-230.9180992,-314.7159975,0,2.0988572056359716,1254.3703243334955,0.0007312798963196435,-0.00031745529125061923,0,2.0988572056359716,0
1586,-231.8670147,-316.9075983,0,2.3882116096989607,1999.2035501591909,0.0004591386504448829,-0.00019847148694044825,0,2.3882116096989607,0
1587,-232.9086522,-319.3216519,0,2.6291944517435697,2955.134347789015,0.000310763699602743,-0.00013392715748357064,0,2.6291944517435697,0
1588,-234.0242075,-321.9135832,0,2.8218028795927146,4135.879126550067,0.00022212258087749793,-9.551073881784826e-05,0,2.8218028795927146,0
1589,-235.1948762,-324.6388171,0,2.9660352349338046,5564.361396112854,0.00016514363935644948,-7.088801552338045e-05,0,2.9660352349338046,0
1590,-236.4018543,-327.4527787,0,3.061890922314884,7283.6482253171225,0.00012618816685629116,-5.4093842193430485e-05,0,3.061890922314884,0
1591,-237.6263372,-330.3108928,0,3.1093688396539614,9401.907069025552,9.777371708070123e-05,-4.186941236045195e-05,0,3.1093688396539614,0
1592,-238.8495209,-333.1685845,0,3.108469111346411,12168.984396026144,7.555065278611029e-05,-3.232668580632979e-05,0,3.108469111346411,0
1593,-240.0526009,-335.9812786,0,3.0591910019766235,16300.864677857777,5.640566134458733e-05,-2.4120259983844697e-05,0,3.0591910019766235,0
1594,-241.216773,-338.7044002,0,2.96153472490279,24415.99138282363,3.766058848874883e-05,-1.609772041187013e-05,0,2.96153472490279,0
1595,-242.3232329,-341.2933742,0,2.8154999348222436,57383.440410336625,1.602470848962557e-05,-6.848077146284528e-06,0,2.8154999348222436,0
1596,-243.3531764,-343.7036256,0,2.621086687691611,65769.73149125034,-1.3981417108098016e-05,5.974838882459098e-06,0,2.621086687691611,0
1597,-244.2877991,-345.8905793,0,2.378294783515914,14322.177524676454,-6.42021306247576e-05,2.744390797963807e-05,0,2.378294783515914,0
1598,-245.1082968,-347.8096603,0,2.0871244237625888,5547.609675536821,-0.00016573114500624165,7.089476380834466e-05,0,2.0871244237625888,0
1599,-245.7958652,-349.4162935,0,1.7475756189706724,2174.777202043371,-0.0004226601199547235,0.00018108090948366304,0,1.7475756189706724,0
1600,-246.3317,-350.6659038,0,1.359648790959344,499.31788079097447,0.0018417208662158061,-0.0007867658690750355,0,1.359648790959344,0
1601,-246.7184058,-351.5736153,0,0.9866516827055969,41.45287884655068,0.02230462923159635,-0.009190219008023652,0,0.9866516827055969,0
1602,-247.0583831,-352.4253687,0,0.9170978240770461,39.03295476613377,0.02390389366639919,-0.009217177822493773,0,0.9170978240770461,0
1603,-247.3700569,-353.262049,0,0.8928462812906619,43.6854386603278,0.021531468699081714,-0.007771113063982487,0,0.8928462812906619,0
1604,-247.6562462,-354.0803313,0,0.8668853660823954,50.312736318960624,0.018817159062473988,-0.006399789149886295,0,0.8668853660823954,0
1605,-247.9197698,-354.8768905,0,0.8390180253496294,60.7457695694439,0.01566431798116795,-0.005062439015666066,0,0.8390180253496294,0
1606,-248.1634465,-355.6484017,0,0.8090784052539975,80.09684451097618,0.011924026304130381,-0.0036999977903371126,0,0.8090784052539975,0
1607,-248.3900953,-356.3915401,0,0.7769326612364522,129.84405265714975,0.007373240786988223,-0.002224665747253479,0,0.7769326612364522,0
1608,-248.6025349,-357.1029807,0,0.7424811856044009,571.873813106879,0.001675857425568104,-0.0004992344408863853,0,0.7424811856044009,0
1609,-248.8035841,-357.7793986,0,0.7056641951105613,168.7552345502768,-0.0056766070948054605,0.0017001621891704292,0,0.7056641951105613,0
1610,-248.996062,-358.4174688,0,0.6664692957042132,61.818682568537,-0.015461637123500724,0.0047551802092525896,0,0.6664692957042132,0
1611,-249.1827872,-359.0138664,0,0.6249451156708014,32.92785522252161,-0.028894734205658093,0.009348596441760818,0,0.6249451156708014,0
1612,-249.3665786,-359.5652665,0,0.5812240093062159,19.70969521757262,-0.04789126123461052,0.016751556089184966,0,0.5812240093062159,0
1613,-249.5502552,-360.0683442,0,0.5355597684898113,12.343430398185587,-0.07548047447580138,0.029429383913856955,0,0.5355597684898113,0
1614,-249.7366357,-360.5197745,0,0.48839226707464056,7.839175305777705,-0.1163365694590614,0.05233057137554412,0,0.48839226707464056,0
1615,-249.928539,-360.9162325,0,0.4404609203038212,4.972497678256955,-0.17695700685484073,0.09555057455015137,0,0.4404609203038212,0
1616,-250.1287839,-361.2543933,0,0.39300222217268416,3.140361332946514,-0.2633093748585169,0.1790777133898632,0,0.39300222217268416,0
1617,-250.3401894,-361.5309319,0,0.348088900598977,2.0029202012764684,-0.3687959385851768,0.3365428667751826,0,0.348088900598977,0
1618,-250.5655742,-361.7425235,0,0.3091428686895361,1.3480212277883044,-0.44237665530205184,0.5954929017128247,0,0.3091428686895361,0
1619,-250.8077571,-361.885843,0,0.28141257280490084,1.038570596151295,-0.37358663645818296,0.8874322266658299,0,0.28141257280490084,0
1620,-251.0695571,-361.9575656,0,0.2714468112738753,1.0836065658904903,-0.13043695943467848,0.9135795304571885,0,0.2714468112738753,0
1621,-251.3481833,-361.961156,0,0.27864933213376797,2.131083450152076,0.024642166430074556,0.4685973986190808,0,0.27864933213376797,0
1622,-251.6178761,-361.9296518,0,0.27152664876487276,2.338348672531987,0.07419672836242268,0.42116655425918204,0,0.27152664876487276,0
1623,-251.8779131,-361.8683437,0,0.26716647337308475,2.4087449496280393,0.11753000975384334,0.3981701969896422,0,0.26716647337308475,0
1624,-252.1316619,-361.7777306,0,0.2694423637683263,2.700613650520859,0.14176769417637794,0.34207279931959944,0,0.2694423637683263,0
1625,-252.3824901,-361.658311,0,0.27780537572082786,3.267687651740874,0.14317751023925288,0.27046738015879135,0,0.27780537572082786,0
1626,-252.6337652,-361.5105837,0,0.2914833289320434,4.220207252796679,0.1270744080961843,0.19999963897935571,0,0.2914833289320434,0
1627,-252.888855,-361.3350473,0,0.30965114853493325,5.766640874249967,0.10210411102989496,0.14016485986718105,0,0.30965114853493325,0
1628,-253.1511269,-361.1322007,0,0.3315618986873575,8.314939434517756,0.07545942626927273,0.09364643823612366,0,0.3315618986873575,0
1629,-253.4239486,-360.9025424,0,0.35661549987312846,12.750588636114102,0.05134112660587976,0.0592874435331636,0,0.35661549987312846,0
1630,-253.7106877,-360.6465712,0,0.38437035096150446,21.374606730602487,0.031468646324137026,0.03461953892617217,0,0.38437035096150446,0
1631,-254.0147118,-360.3647858,0,0.4145282439520371,42.510763823403856,0.01607455175900769,0.017174448370180558,0,0.4145282439520371,0
1632,-254.3393884,-360.0576848,0,0.44690705833378314,146.68270641036185,0.004692275419921643,0.004945704036121653,0,0.44690705833378314,0
1633,-254.6880852,-359.725767,0,0.48141342345957644,204.00886919886125,-0.003375392972745432,-0.0035544131070682637,0,0.48141342345957644,0
1634,-255.0641698,-359.3695311,0,0.5180189598904472,77.56819136646698,-0.00883430252445626,-0.009389128306917368,0,0.5180189598904472,0
1635,-255.4710097,-358.9894757,0,0.5567412426802669,55.17094466221988,-0.012306242507458104,-0.013307498505458723,0,0.5567412426802669,0
1636,-255.9119726,-358.5860996,0,0.597629113437119,46.86601202148956,-0.014301245974685212,-0.015835405082449554,0,0.597629113437119,0
1637,-256.3904261,-358.1599015,0,0.6407515681649786,43.32496608559094,-0.015224791032553234,-0.017348078701600732,0,0.6407515681649786,0
1638,-256.9097377,-357.71138,0,0.6861895320221394,42.06525397433541,-0.015391477364288716,-0.018117351329265778,0,0.6861895320221394,0
1639,-257.4732751,-357.2410339,0,0.7340298733594094,42.15961451271518,-0.01503962428959792,-0.01834172243518848,0,0.7340298733594094,0
1640,-258.0844058,-356.7493619,0,0.7843609424662039,19.97682419946091,0.03213820386869926,0.03837889900412573,0,0.7843609424662039,0
1641,-258.8541713,-356.0703717,0,1.026433931963612,12.37365934752946,0.05592846821837849,0.05833838742363409,0,1.026433931963612,0
1642,-260.2966133,-354.4182531,0,2.1932019496229382,74.26090538452094,0.010273515160026139,0.008705687947216014,0,2.1932019496229382,0
1643,-262.4208192,-351.7927068,0,3.3772391207965198,286.8280224640332,0.0027232810607658274,0.0021768768606412895,0,3.3772391207965198,0
1644,-265.1594074,-348.3119592,0,4.428935445915352,1012.5638235358796,0.000777492806739439,0.0006089688229560247,0,4.428935445915352,0
1645,-268.4449962,-344.094237,0,5.346426312880205,18703.964564133505,4.218218387196063e-05,3.2850067113522895e-05,0,5.346426312880205,0
1646,-272.2102039,-339.2577666,0,6.129293185532534,2454.817893312764,-0.0003211265573877185,-0.00025064255480970363,0,6.129293185532534,0
1647,-276.387649,-333.9207747,0,6.7775017598064915,1427.6953775994498,-0.0005505319229551403,-0.0004330313222293499,0,6.7775017598064915,0
1648,-280.9099498,-328.2014877,0,7.291189773558879,1065.2647592920114,-0.0007343558903328556,-0.0005847585065954538,0,7.291189773558879,0
1649,-285.7097246,-322.2181321,0,7.6706181215575056,849.5215069100128,-0.0009148711456707719,-0.0007407114423195159,0,7.6706181215575056,0
1650,-290.7195918,-316.0889346,0,7.916175298440625,688.0746657984221,-0.0011199499252141029,-0.0009262192708958194,0,7.916175298440625,0
1651,-295.8721697,-309.9321216,0,8.028412379327387,553.9030164675496,-0.0013760653121068077,-0.0011686769520861983,0,8.028412379327387,0
1652,-301.1000767,-303.8659197,0,8.008109458056433,437.7529868584229,-0.0017167315847598384,-0.0015070784707160506,0,8.008109458056433,0
1653,-306.3359311,-298.0085554,0,7.856391527979886,336.53151421685027,-0.0021921396775812737,-0.002006059804384077,0,7.856391527979886,0
1654,-311.5123514,-292.4782553,0,7.574928799553962,249.46622890216574,-0.0028846403251753337,-0.0027834137909352914,0,7.574928799553962,0
1655,-316.5619557,-287.3932458,0,7.16629787279798,176.54487922094177,-0.0039373862000411375,-0.004071987434938331,0,7.16629787279798,0
1656,-321.4173626,-282.8717536,0,6.634671648184894,117.79648651540312,-0.005608103598621107,-0.006373067436012905,0,6.634671648184895,0
1657,-326.0111904,-279.0320052,0,5.987229879615027,72.91390246645783,-0.008356164251905655,-0.010875220110149443,0,5.987229879615027,0
1658,-330.2760574,-275.9922271,0,5.237302876951948,41.05032227151941,-0.012844725380305051,-0.020698778300146964,0,5.237302876951948,0
1659,-334.1445819,-273.8706458,0,4.412095762742439,20.71131849697805,-0.01857576696650564,-0.044566439899122116,0,4.412095762742439,0
1660,-337.5493823,-272.7854879,0,3.5735463382713353,11.662552043162327,-0.013213889271590737,-0.08472022730726189,0,3.5735463382713353,0
1661,-340.4919765,-272.7025406,0,2.9437630476060925,25.135226818306617,0.001209709136102067,-0.03976640546660875,0,2.9437630476060925,0
1662,-343.2720858,-272.9420741,0,2.7904092921234143,33.740592053011014,0.0037630215508901214,-0.029398031738656624,0,2.7904092921234143,0
1663,-345.9413564,-273.3932349,0,2.707129772190649,33.76257276970075,0.006102987196713563,-0.02898300832210524,0,2.707129772190649,0
1664,-348.5090878,-274.0400392,0,2.6479426627184135,34.846466466908076,0.008062047180684451,-0.02754159114060058,0,2.6479426627184135,0
1665,-350.9845799,-274.866503,0,2.6098091021898737,37.06018130431298,0.009440802915203477,-0.02527767782827662,0,2.6098091021898737,0
1666,-353.3771324,-275.8566423,0,2.589340321135961,40.557094294896494,0.010150919094889164,-0.02247012912391543,0,2.589340321135961,0
1667,-355.6960449,-276.9944734,0,2.58302435040469,45.61536544478253,0.010210264501340561,-0.019399581610788728,0,2.58302435040469,0
1668,-357.9506172,-278.2640123,0,2.5874360425990233,52.71570465180576,0.00971042050062278,-0.01629590311397932,0,2.5874360425990233,0
1669,-360.150149,-279.6492751,0,2.599402462927795,62.706110267541746,0.00877649389244404,-0.01331514232975602,0,2.599402462927795,0
1670,-362.30394,-281.1342778,0,2.6161132794067483,77.17603427026924,0.007534841940026073,-0.010541352904092869,0,2.6161132794067483,0
1671,-364.42129,-282.7030366,0,2.635180296502959,99.42658196171443,0.006094036118237379,-0.008001218661912656,0,2.635180296502959,0
1672,-366.5114985,-284.3395676,0,2.6546572824817316,137.52091600230474,0.004537828417244988,-0.005681952768187878,0,2.6546572824817316,0
1673,-368.5838654,-286.0278868,0,2.673036903842516,217.4731944711426,0.0029261703083763076,-0.0035470543575626488,0,2.673036903842516,0
1674,-370.6476904,-287.7520104,0,2.6892333142927813,494.7851159755171,0.0012999665069225459,-0.001547529960447764,0,2.6892333142927813,0
1675,-372.7122731,-289.4959544,0,2.7025621917497764,2063.692810555978,-0.00031244595655165186,0.0003703834589800475,0,2.7025621917497764,0
1676,-374.7869133,-291.2437349,0,2.712723472017763,339.47763793746543,-0.0018888701661940593,0.0022603828246165964,0,2.712723472017763,0
1677,-376.8809106,-292.9793681,0,2.7197880978762967,185.6254433570785,-0.003407359662143718,0.0041727381156495495,0,2.7197880978762967,0
1678,-379.0035649,-294.6868699,0,2.7241922976015815,127.7611899531131,-0.004840665697901968,0.006150731485861306,0,2.7241922976015815,0
1679,-381.1641758,-296.3502566,0,2.7267370197611345,97.34522285475863,-0.006152030463337379,0.008226861578036681,0,2.7267370197611345,0
1680,-383.3720431,-297.9535442,0,2.728591054504669,116.86784372743804,-0.004946630571842679,0.0069819417135461035,0,2.728591054504669,0
1681,-385.6141295,-299.5030909,0,2.7254442574644404,105.56951022118311,0.005485674183463276,-0.0077223277267558605,0,2.7254442574644404,0
1682,-387.7945666,-301.0943285,0,2.6993227014772048,91.19437638371274,0.006594545443463649,-0.00876105589286561,0,2.6993227014772048,0
