,x,y,z,t,curvature,L,R,kx,ky,kz,delta_time,delta_velocity,velocity,ay,ax,delta_position,position,max_velocity
812,205.80863102340643,-85.94138491799836,0,41.60000000000004,0.7645914370066186,1.5739825065395145,23.297242958092625,-0.010439901011196299,-0.04163457982401727,0,(8.766142792433437+0j),(11.357063565358109+0j),(22.884626440929118+0j),(5.703881188399746+0j),(12.430588035296196+0j),578.668143605786,0,22.884626440929118
813,204.27501176191427,-85.61128039705457,0,41.650000000000034,0.6776727895814854,1.5687437757541214,20.918432651690885,-0.008299900967503894,-0.04707869730912963,0,(8.794333067236549+0j),(9.926041859329496+0j),(21.453604734900505+0j),(6.352517325885866+0j),(12.383186942543503+0j),580.2368873815401,0,21.453604734900505
814,202.72373399392976,-85.39731094518723,0,41.70000000000004,0.6099996802383921,1.5659647632611124,19.036575798413697,-0.005031218597228863,-0.05228896256692016,0,(8.82860194669826+0j),(8.76244930681741+0j),(20.29001218238842+0j),(6.980494142298225+0j),(12.317286267478476+0j),581.8028521448012,0,20.29001218238842
815,201.15784455793,-85.31153599155948,0,41.75000000000004,0.5600635390265659,1.5682369299456964,17.635078619744675,-0.0005808904657149371,-0.05670218715291172,0,(8.86058970919699+0j),(7.870547494010937+0j),(19.398110369581946+0j),(7.535248847797136+0j),(12.259069612607776+0j),583.3710890747469,0,19.398110369581946
816,199.5803902923913,-85.36601496533434,0,41.80000000000004,0.5269497403281588,1.5783947283394664,16.707855876559545,0.0048889497262837025,-0.05965207605037267,0,(8.888114783224243+0j),(7.270270172456426+0j),(18.797833048027435+0j),(7.953426629486008+0j),(12.215185511490903+0j),584.9494838030864,0,18.797833048027435
817,197.99441803579083,-85.57280729567488,0,41.85000000000004,0.5103208642244035,1.5993970947185105,16.260155117643023,0.010941232145554527,-0.06051894679200665,0,(8.909003855098506+0j),(6.97700657031409+0j),(18.5045694458851+0j),(8.172413171265315+0j),(12.192204789024332+0j),586.5488808978049,0,18.5045694458851
818,196.4029746266052,-85.9439724117441,0,41.900000000000034,0.5104591093226128,1.6341528900403115,16.31072918642362,0.016898691920416833,-0.05893444724307021,0,(8.921715977129116+0j),(7.010277092657267+0j),(18.537839968228276+0j),(8.147073274985813+0j),(12.19486398953501+0j),588.1830337878453,0,18.537839968228276
819,194.8091069033108,-86.49156974270517,0,41.95000000000004,0.5283458825814309,1.6853121836132605,16.89467688176725,0.02200040164710764,-0.054949676826052785,0,(8.925937859908453+0j),(7.391821299938586+0j),(18.919384175509595+0j),(7.865477793993933+0j),(12.224414972640794+0j),589.8683459714586,0,18.919384175509595
820,193.21586170438485,-87.22765871772097,0,42.00000000000004,0.5657613992132167,1.7550661648611503,18.540736644244294,0.024912934007183835,-0.04783681826393891,0,(8.916335512286325+0j),(8.449534286077066+0j),(19.977097161648075+0j),(7.1671750912602015+0j),(12.297695734457434+0j),591.6234121363198,0,19.977097161648075
821,191.62561341744524,-88.15911681379035,0,42.05000000000004,0.7308534400540285,1.842960606971175,23.186546213759875,0.023259487872688316,-0.03631886797316038,0,(8.888764166298554+0j),(11.291364722648412+0j),(22.81892759821942+0j),(5.731112543677746+0j),(12.428801087857721+0j),593.4663727432909,0,22.81892759821942
822,190.03804662667696,-89.27209369925401,0,42.10000000000004,0.9525422924509312,1.9388362134865065,30.156726328892475,0.019898348451444423,-0.026526360989387328,0,(8.876579109133658+0j),(13.953717124428989+0j),(25.481279999999998+0j),(4.406469866821358+0j),(12.515725400442928+0j),595.4052089567774,0,25.481279999999998
823,188.45217346540588,-90.54755709028863,0,42.150000000000034,1.2472283409121514,2.0351414067600966,39.44051973974784,0.016394707484865916,-0.019340917903236096,0,(8.874152305405667+0j),(13.953717124428989+0j),(25.481279999999998+0j),(3.369243273848717+0j),(12.574967882286817+0j),597.4403503635375,0,25.481279999999998
824,186.867006066958,-91.96647470307109,0,42.20000000000004,1.6413297201419503,2.1274592529508682,51.884977317863246,0.01314618816581405,-0.014094032153279246,0,(8.883623306463004+0j),(13.953717124428989+0j),(25.481279999999998+0j),(2.56114028991765+0j),(12.599317682316677+0j),599.5678096164884,0,25.481279999999998
825,185.28155656465984,-93.50981425377748,0,42.25000000000004,2.181551065172243,2.2125883243640456,68.98862366720155,0.010276009066634888,-0.010223151313569693,0,(8.90181933854654+0j),(13.953717124428989+0j),(25.481279999999998+0j),(1.926182880401755+0j),(12.598411817949039+0j),601.7803979408524,0,25.481279999999998
826,183.69483709183703,-95.15854345858484,0,42.30000000000004,2.9601147967922343,2.2882278462206993,93.70871566225003,0.0077787770145027885,-0.007305387050565496,0,(8.92053644908658+0j),(13.953717124428989+0j),(25.481279999999998+0j),(1.4180613287796318+0j),(12.597686904433353+0j),604.0686257870731,0,25.481279999999998
827,182.10585978181632,-96.89363003366928,0,42.35000000000004,4.188113905680136,2.352737621325186,132.80788605596618,0.005597776797073737,-0.005035958265634066,0,(8.939697996273177+0j),(13.953717124428989+0j),(25.481279999999998+0j),(1.0005784279575418+0j),(12.597091300888476+0j),606.4213634083983,0,25.481279999999998
828,180.5136367679235,-98.69604169520764,0,42.400000000000034,6.473923383186313,2.4049660961476036,205.7596765737487,0.0036611178168663187,-0.0031962779790591384,0,(8.959215031587988+0j),(13.953717124428989+0j),(25.481279999999998+0j),(0.6458248188517842+0j),(12.596585190322688+0j),608.8263295045459,0,25.481279999999998
829,178.9171801834845,-100.5467461593767,0,42.45000000000004,12.560576957535906,2.4441318785396695,400.29762271948266,0.0018965732219172811,-0.0016259519285694325,0,(8.978990381867161+0j),(13.953717124428989+0j),(25.481279999999998+0j),(0.3319647639860326+0j),(12.5961374206993+0j),611.2704613830856,0,25.481279999999998
830,177.3155021618259,-102.42671114235254,0,42.50000000000004,101.14010161871936,2.4697450925712228,3222.043782819148,0.0002363240627451629,-0.00020118528166335452,0,(8.998921967493054+0j),(13.953717124428989+0j),(25.481279999999998+0j),(0.04124236503514382+0j),(12.595722660499423+0j),613.7402064756568,0,25.481279999999998
831,175.70761483627336,-104.31690436031234,0,42.55000000000004,17.09564480978399,2.481558391997585,549.8240554277243,-0.001382682181011825,0.0011815630164280927,0,(9.018681408419786+0j),(13.953717124428989+0j),(25.481279999999998+0j),(0.2416858712135977+0j),(12.596008623978626+0j),616.2217648676544,0,25.481279999999998
832,174.09253034015356,-106.19829352943204,0,42.60000000000004,7.744929731664666,2.479540912202798,250.17923455072014,-0.003019946697210435,0.002618588278437615,0,(9.038343341815029+0j),(13.953717124428989+0j),(25.481279999999998+0j),(0.5311580159275872+0j),(12.59642160049861+0j),618.7013057798572,0,25.481279999999998
833,172.4692608067923,-108.05184636588854,0,42.650000000000034,4.861567759339971,2.4638713634187153,157.86527448428015,-0.0047326978235125,0.004210422267822074,0,(9.057830771839063+0j),(13.953717124428989+0j),(25.481279999999998+0j),(0.8417602052405472+0j),(12.596864722275903+0j),621.1651771432759,0,25.481279999999998
834,170.83681836951558,-109.85853058585867,0,42.70000000000004,3.420060681051928,2.434948907412857,111.71260115844045,-0.006576069576767251,0.0060733356976801255,0,(9.077031834008228+0j),(13.953717124428989+0j),(25.481279999999998+0j),(1.1895229765689048+0j),(12.597360859336778+0j),623.6001260506887,0,25.481279999999998
835,169.19421516164994,-111.5993139055185,0,42.75000000000004,2.537097158900722,2.3934226255503646,83.41200722975009,-0.008600661916024755,0.008352071729674537,0,(9.09583931016569+0j),(13.953717124428989+0j),(25.481279999999998+0j),(1.5931124338517024+0j),(12.597936641748365+0j),625.993548676239,0,25.481279999999998
836,167.54046331652103,-113.2551640410451,0,42.80000000000004,1.934131030031724,2.3402424738882828,64.04179774427247,-0.010844875563810634,0.011234354438472276,0,(9.11415237985404+0j),(13.953717124428989+0j),(25.481279999999998+0j),(2.07496838831523+0j),(12.598624083351442+0j),628.3337911501274,0,25.481279999999998
837,165.87457496745552,-114.80704870861456,0,42.85000000000004,1.4959431371413685,2.2767367026051493,49.91685981076089,-0.013317401399652123,0.014965974350486612,0,(9.131879100120743+0j),(13.953717124428989+0j),(25.481279999999998+0j),(2.6621207013826655+0j),(12.599461746399093+0j),630.6105278527325,0,25.481279999999998
838,164.19556224777924,-116.23593562440372,0,42.900000000000034,1.1663463179203768,2.2047225519208093,39.2459799363726,-0.015962302972137445,0.019860801232078788,0,(9.157676282093682+0j),(13.953717124428989+0j),(25.481279999999998+0j),(3.385944396488043+0j),(12.574063458953574+0j),632.8152504046533,0,25.481279999999998
839,162.50243729081814,-117.52279250458932,0,42.95000000000004,0.9145506683561772,2.126657647569427,31.05363972258636,-0.018596581424737902,0.026289886679834423,0,(9.191075997024408+0j),(13.953717124428989+0j),(25.481279999999998+0j),(4.2791990580605415+0j),(12.524077031986277+0j),634.9419080522227,0,25.481279999999998
840,160.79421222989882,-118.6485870653476,0,43.00000000000004,0.7220290848251619,2.0458363208687387,25.548000650552407,-0.020213433004857895,0.03351885702023967,0,(9.227509293942784+0j),(12.672610365175617+0j),(24.200173240746626+0j),(5.20137398099564+0j),(12.46356303628014+0j),636.9877443730915,0,24.200173240746626
841,159.07126838201842,-119.59911017440854,0,43.05000000000004,0.6914912694993998,1.9677473628003663,23.940048619622413,-0.01865738629044956,0.03737270631514587,0,(9.250785790250573+0j),(11.736657327519692+0j),(23.2642202030907+0j),(5.550728319796489+0j),(12.440638072227957+0j),638.9554917358918,0,23.2642202030907
842,157.33946379886137,-120.3794453057138,0,43.10000000000004,0.6749976349733077,1.8994920456250781,23.43536715793926,-0.0159385815354046,0.03958203423014963,0,(9.268433786994464+0j),(11.43890339905853+0j),(22.96646627462954+0j),(5.67026345073605+0j),(12.432794063222174+0j),640.8549837815168,0,22.96646627462954
843,155.60602571578255,-120.99949908475855,0,43.150000000000034,0.6707070543694319,1.8409981740283354,23.254246729193387,-0.012869375611776146,0.04103204122586425,0,(9.283930779338379+0j),(11.331556851995154+0j),(22.859119727566164+0j),(5.71442745051034+0j),(12.429895979543863+0j),642.6959819555451,0,22.859119727566164
844,153.87818136813723,-121.4691781370379,0,43.20000000000004,0.6771442873717001,1.7905430745558437,23.34637371667366,-0.009642330689970195,0.04173378568449292,0,(9.297524838969466+0j),(11.386191385661705+0j),(22.913754261232715+0j),(5.691877782087354+0j),(12.431375710237234+0j),644.486525030101,0,22.913754261232715
845,152.1631579912812,-121.79838908804672,0,43.25000000000004,0.6930660545800026,1.7463347426615607,23.660716614813012,-0.006430277126396885,0.041772115572170435,0,(9.309564953288108+0j),(11.572101237320167+0j),(23.099664112891176+0j),(5.616258713273682+0j),(12.43633790546905+0j),646.2328597727626,0,23.099664112891176
846,150.46818282056918,-121.99703856328011,0,43.30000000000004,0.7173387114785613,1.7065762342599058,24.142984312244,-0.0033644046942510803,0.04128303417968205,0,(9.320452821240448+0j),(11.855832412684224+0j),(23.383395288255233+0j),(5.504071250332177+0j),(12.443699753510979+0j),647.9394360070226,0,23.383395288255233
847,148.80048309135714,-122.07503318823308,0,43.35000000000004,0.7488213295560532,1.669522551011362,24.733214726472433,-0.0005246524291560674,0.04042805655465257,0,(9.330598714716647+0j),(12.200693420809303+0j),(23.728256296380312+0j),(5.372722766523913+0j),(12.452318965970024+0j),649.6089585580339,0,23.728256296380312
848,147.1672860390001,-122.04227958840067,0,43.400000000000034,0.7862494269963357,1.6335254543868394,25.363682932250963,0.0020594820141871303,0.03937262456470921,0,(9.340391153254611+0j),(12.566265498463258+0j),(24.093828374034267+0j),(5.23917233176238+0j),(12.461082672545334+0j),651.2424840124207,0,24.093828374034267
849,145.57581889885316,-121.90868438927788,0,43.45000000000004,0.8281163223343868,1.597064599631497,25.95738434617864,0.004402071368463922,0.038272352392942556,0,(9.350184329992462+0j),(12.907973537560183+0j),(24.435536413131192+0j),(5.119341150789171+0j),(12.468946108635954+0j),652.8395486120522,0,24.435536413131192
850,144.03330890627217,-121.68415421635974,0,43.50000000000004,0.8725520370884128,1.55876581812755,26.4274608406834,0.006552455107426677,0.03726778284997775,0,(9.360303072341981+0j),(13.177469587206774+0j),(24.705032462777783+0j),(5.028281250753966+0j),(12.474921545901363+0j),654.3983144301798,0,24.705032462777783
851,142.54698329661198,-121.37859569514126,0,43.55000000000004,0.9172050289283988,1.5174089191186888,26.67810456654906,0.008589208991978552,0.03648657182557976,0,(9.371063838815516+0j),(13.32110355633946+0j),(24.84866643191047+0j),(4.981039995504907+0j),(12.478021562011316+0j),655.9157233492984,0,24.84866643191047
852,141.12406930522835,-121.00191545111748,0,43.60000000000004,0.9591412426155962,1.4719280665552665,26.60768470259232,0.010619123011074453,0.03605170842484571,0,(9.382811832485691+0j),(13.280789466155545+0j),(24.808352341726554+0j),(4.994222809521505+0j),(12.477156493214764+0j),657.3876514158537,0,24.808352341726554
853,139.7717941674762,-120.5640201097834,0,43.65000000000004,0.9947894222084056,1.4214078859161698,26.1150412178204,0.012783751129019914,0.03609517009946804,0,(9.395978625716666+0j),(12.99831059448873+0j),(24.52587347005974+0j),(5.08843561615997+0j),(12.470974159218697+0j),658.8090593017699,0,24.52587347005974
854,138.49738511871126,-120.07481629663414,0,43.70000000000004,1.0199816419260133,1.3650783107110478,25.109938876971114,0.015277403984991304,0.03677799661059726,0,(9.411172644042047+0j),(12.41947462209149+0j),(23.9470374976625+0j),(5.292115863018468+0j),(12.457608467659234+0j),660.174137612481,0,23.9470374976625
855,137.3080693942887,-119.54421063716468,0,43.75000000000004,1.0301605196726296,1.3023111218982077,23.5283100264129,0.018384318678110145,0.0383201773205736,0,(9.429329807237927+0j),(11.493887752326009+0j),(23.021450627897018+0j),(5.6478644535483635+0j),(12.434263906725752+0j),661.4764487343792,0,23.021450627897018
856,136.21107422956365,-118.98210975686986,0,43.80000000000004,1.0208396580199592,1.2326215116808446,21.351746887937544,0.022551752202897013,0.04104748381416626,0,(9.451982408757104+0j),(10.18896406355316+0j),(21.71652693912417+0j),(6.223598778482844+0j),(12.396483672628655+0j),662.70907024606,0,21.71652693912417
857,135.21362685989178,-118.398420281245,0,43.85000000000004,0.988392315548849,1.1556793063910817,18.628371692345052,0.028536633989189385,0.04546834174280026,0,(9.49423246966429+0j),(8.505043129173236+0j),(20.032606004744245+0j),(7.133457934213822+0j),(12.301234055224313+0j),663.8647495524511,0,20.032606004744245
858,134.32295452062812,-117.80304883578486,0,43.90000000000004,0.9311826722630874,1.0713376563897514,15.488826147614974,0.03771407954333714,0.05240216409041276,0,(9.570600698821018+0j),(6.4649135225013605+0j),(17.99247639807237+0j),(8.57939165846374+0j),(12.109873305128138+0j),664.936087208841,0,17.99247639807237
859,133.54628444712827,-117.20590204598469,0,43.95000000000004,0.8509477892095595,0.9796941827115798,12.147965793590096,0.05276562541942611,0.06318300993716551,0,(11.207318616913714+0j),(4.135342346284492+0j),(15.662905221855501+0j),(10.93884425657174+0j),(8.54626845669063+0j),665.9157813915525,0,15.662905221855501
860,132.89084387474747,-116.6168865373394,0,44.00000000000004,0.7542940263884509,0.8812159856400338,9.003993809039759,0.07818848485228987,0.07887515569409023,0,(20.05211999299327+0j),(1.7183426977400735+0j),(13.245905573311083+0j),(14.758418171815093+0j),(2.1669159364711907+0j),666.7969973771925,0,13.245905573311083
861,132.3610344486425,-116.044086738272,0,44.05000000000004,0.7133368307382164,0.780254854391393,6.716932942848303,0.11498073763211547,0.09457236284702968,0,(1.9225427640759607-14.797908564052372j),(-11.527562875571004+88.72823251921407j),(5.329070518200751e-15+88.72823251921407j),(19.78353915111343+0j),(-5.995998159818069+0j),667.5772522315839,0,11.52756287557101
862,131.94995545317644,-115.48829828891787,0,44.10000000000004,0.7247470109384143,0.691293527344821,5.1748018166648,0.16269359650494547,0.10427886571812485,0,(1.9225427640759616+14.805697647860738j),(-11.52756287557101-88.7749358513957j),-88.7749358513957j,(25.67918744681283+0j),(-5.995998159818069+0j),668.2685457589287,0,11.52756287557101
863,131.64788058251378,-114.94849463234029,0,44.15000000000004,0.8270127126614598,0.6185767657618593,4.17860131039571,0.21691612449045852,0.1010882694174881,0,(1.9225427640759598+14.81266393028788j),(-11.527562875570998-88.81670566800962j),(1.0658141036401503e-14-88.81670566800962j),(31.80124064950789+0j),(-5.995998159818069+0j),668.8871225246905,0,11.52756287557101
864,131.44508353081912,-114.42364921160264,0,44.20000000000004,1.144542473077533,0.5626627407651279,3.609023285773529,0.2654585543203023,0.07941598401335238,0,(1.9225427640759607-14.818997676487777j),(-11.527562875571004+88.85468279856896j),(5.329070518200751e-15+88.85468279856896j),(36.82012980466585+0j),(-5.995998159818069+0j),669.4497852654557,0,11.52756287557101
865,131.33183799225694,-113.91273546976824,0,44.25000000000004,2.342839148888998,0.5233138671958419,3.386133686027979,0.29240055859789515,0.04143714169161244,0,(1.9225427640759603-14.824886054017526j),(-11.527562875571002+88.88998949940164j),(7.105427357601002e-15+88.88998949940164j),(39.24378603200398+0j),(-5.995998159818069+0j),669.9730991326516,0,11.52756287557101
866,131.29841766099184,-113.41472684990036,0,44.30000000000004,53.0451466348707,0.499128744919158,3.4693274703247665,0.28823671515551585,-0.00143808961678789,0,(1.9225427640759598+14.830500119871148j),(-11.527562875570998-88.92365142792906j),(1.0658141036401503e-14-88.92365142792906j),(38.302727830360595+0j),(-5.995998159818069+0j),670.4722278775707,0,11.52756287557101
867,131.33509623118826,-112.9285967950624,0,44.35000000000004,2.8060093383455373,0.48751179239933146,3.8583351097247935,0.25669636815318453,-0.03578832868660309,0,(1.9225427640759594-14.835981470547537j),(-11.527562875570997+88.956517596498j),(1.2434497875801753e-14+88.956517596498j),(34.44094462280166+0j),(-5.995998159818069+0j),670.9597396699701,0,11.52756287557101
868,131.43214739701082,-112.45331874831764,0,44.40000000000004,1.852252648049446,0.48508571459592065,4.600620544481343,0.21037845290767307,-0.05465471409846434,0,(1.9225427640759598+14.841433534231932j),(-11.527562875570998-88.98920816031685j),(1.0658141036401503e-14-88.98920816031685j),(28.88408304172017+0j),(-5.995998159818069+0j),671.444825384566,0,11.52756287557101
869,131.579844852624,-111.98786615272948,0,44.45000000000004,1.7144372548676745,0.48832433600463176,5.819615891513807,0.1614597842708106,-0.058797928973049154,0,(1.9225427640759607-14.84691997582641j),(-11.527562875571004+89.02210485402128j),(5.329070518200751e-15+89.02210485402128j),(22.833930679860863+0j),(-5.995998159818069+0j),671.9331497205707,0,11.52756287557101
870,131.7684622921924,-111.53121245136124,0,44.50000000000004,1.899578454368553,0.49407402429458697,7.8070809556235865,0.11678103362018444,-0.05262074663720154,0,(7.150780493377934-27.984044794780495j),(-11.527562875571002+45.1122553941299j),(7.105427357601002e-15+45.1122553941299j),(17.021048789627784+0j),(-1.6120705825393802-0j),672.4272237448653,0,12.240701513462264
871,131.98827340988052,-111.08233108727616,0,44.55000000000004,2.4519078888547314,0.49981137090124955,11.35732595793563,0.07820564807958455,-0.04045348572778403,0,(12.109235485436612+0j),(3.5528523731078376+0j),(15.080415248678847+0j),(11.700351503726393+0j),(7.274418956170647+0j),672.9270351157666,0,15.080415248678847
872,132.22955189985288,-110.64019550353768,0,44.60000000000004,3.927341281100047,0.5036856004802055,19.489690899886842,0.044717873566703516,-0.02515836695388747,0,(9.556819738310242+0j),(9.046007007265432+0j),(20.57356988283644+0j),(6.818204892670438+0j),(12.334317104966026+0j),673.4307207162468,0,20.57356988283644
873,132.4825714562741,-110.20377914320902,0,44.65000000000004,12.045682229707802,0.5044582594170733,61.5584293552875,0.014020118801106925,-0.00820533288444247,0,(9.468745165752463+0j),(13.953717124428989+0j),(25.481279999999998+0j),(2.1586760292939307+0j),(12.598743505171118+0j),673.9351789756639,0,25.481279999999998
874,132.7376057733086,-109.77205544935369,0,44.70000000000004,10.26841047828301,0.5014258177451043,51.549037829412335,-0.016750180235890956,0.009785337244783558,0,(9.47237235336306+0j),(13.953717124428989+0j),(25.481279999999998+0j),(2.5778309634020546+0j),(12.599341494128549+0j),674.4366047934091,0,25.481279999999998
875,132.98492854512097,-109.34399786503486,0,44.75000000000004,3.589054267186816,0.49437015378137744,17.158707948692157,-0.0508768845994209,0.028425982566367147,0,(9.602945717525953+0j),(7.562801743520003+0j),(19.090364619091012+0j),(7.744447090514847+0j),(12.23711608652655+0j),674.9309749471904,0,19.090364619091012
876,133.21481346587575,-108.91857983331587,0,44.80000000000004,2.229323970319541,0.4835572132665314,9.67828072974274,-0.09209998347340267,0.04683449844546978,0,(15.915563179947512+0j),(2.2612172469000686+0j),(13.788780122471078+0j),(13.730197496944811+0j),(3.8842232328159323+0j),675.4145321604569,0,13.788780122471078
877,133.4175342297375,-108.4947747972602,0,44.85000000000004,1.7142406337843483,0.4697940151671125,6.356781548773041,-0.14432418762390017,0.0625914711349443,0,(1.9225427640759616+14.89123804847615j),(-11.52756287557101-89.28783593607581j),-89.28783593607581j,(20.904400258318113+0j),(-5.995998159818069+0j),675.8843261756241,0,11.52756287557101
878,133.58336453087074,-108.07155619993097,0,44.90000000000004,1.5665735832458807,0.4545477641560562,4.513634282132437,-0.2100890282716404,0.07033795037138645,0,(1.9225427640759616-14.896327992572543j),(-11.52756287557101+89.31835523151136j),89.31835523151136j,(29.440733906217687+0j),(-5.995998159818069+0j),676.3388739397801,0,11.52756287557101
879,133.70257806343994,-107.64789748439172,0,44.95000000000004,1.83783995872922,0.4401120011996873,3.414202046758016,-0.2864718067545226,0.06099934633620167,0,(1.9225427640759598+14.90125463092508j),(-11.527562875570998-89.34789534600726j),(1.0658141036401503e-14-89.34789534600726j),(38.92116050262015+0j),(-5.995998159818069+0j),676.7789859409799,0,11.52756287557101
880,133.76544852160978,-107.2227720937056,0,45.00000000000004,4.393543336011236,0.429749103915891,2.8998979672306286,-0.34392989764325593,0.025033123492392298,0,(1.9225427640759607-14.906063695170305j),(-11.527562875571004+89.37673048637208j),(5.329070518200751e-15+89.37673048637208j),(45.82392461799145+0j),(-5.995998159818069+0j),677.2087350448958,0,11.52756287557101
881,133.76497133068875,-106.79528801626756,0,45.05000000000004,4.99397444419764,0.4274843437767348,3.1403048218324634,-0.3176775515271169,-0.0220290059980002,0,(1.9225427640759616-14.910845877058359j),(-11.52756287557101+89.40540444017276j),89.40540444017276j,(42.31586211834706+0j),(-5.995998159818069+0j),677.6362193886725,0,11.52756287557101
882,133.70502884056174,-106.36509142179784,0,45.10000000000004,2.1642130358134164,0.4343526355577597,3.7926596315652437,-0.2586322458143486,-0.05128119873399647,0,(1.9225427640759603-14.915703322770414j),(-11.527562875571002+89.43452967572367j),(7.105427357601002e-15+89.43452967572367j),(35.03734022011382+0j),(-5.995998159818069+0j),678.0705720242303,0,11.52756287557101
883,133.59222513225768,-105.93196302534824,0,45.15000000000004,1.7556402939973623,0.44757667993110617,4.810194118895927,-0.19852535984846903,-0.061698374869760236,0,(1.9225427640759611-14.920707001117684j),(-11.527562875571007+89.46453172188622j),(1.7763568394002505e-15+89.46453172188622j),(27.625643075033256+0j),(-5.995998159818069+0j),678.5181487041614,0,11.52756287557101
884,133.4331642868055,-105.49568354197072,0,45.20000000000004,1.7594438139471298,0.46437069262833464,6.322806031037657,-0.1465006054031857,-0.05959368844366388,0,(1.9225427640759611-14.92589665493984j),(-11.527562875571007+89.49564887665396j),(1.7763568394002505e-15+89.49564887665396j),(21.016729787049123+0j),(-5.995998159818069+0j),678.9825193967897,0,11.52756287557101
885,133.23445038523403,-105.05603368671694,0,45.25000000000004,1.987730041500186,0.4824719783598016,8.577894244429578,-0.10483936672212596,-0.050983399349123805,0,(27.66196498693003+0j),(1.3669776195022845+0j),(12.894540495073294+0j),(15.491529979696047+0j),(0.9424917564484757+0j),679.4649913751496,0,12.894540495073294
886,133.0026875085723,-104.61279417463888,0,45.30000000000004,2.4674949356946443,0.5001752653477746,12.105103681268401,-0.07239973641614124,-0.03978259134146902,0,(11.37611822788011+0j),(4.104142229182958+0j),(15.631705104753967+0j),(10.977576842722176+0j),(8.481578303664055+0j),679.9651666404974,0,15.631705104753967
887,132.7444797378492,-104.16574572078824,0,45.35000000000004,3.406231758524348,0.5162592110094028,18.27367066548015,-0.04699584266677749,-0.028036706581851246,0,(9.628117636792897+0j),(8.279820608399389+0j),(19.807383483970398+0j),(7.271921896965595+0j),(12.286703473236189+0j),680.4814258515067,0,19.807383483970398
888,132.46643115409353,-103.71466904021683,0,45.40000000000004,5.623158911996836,0.5298879001108123,32.00306526189635,-0.026462929582275214,-0.016615919958371434,0,(9.545652213564392+0j),(13.953717124428989+0j),(25.481279999999998+0j),(4.1522493162071825+0j),(12.532407594813726+0j),681.0113137516175,0,25.481279999999998
889,132.1751458383344,-103.2593448479766,0,45.45000000000004,15.951126668404838,0.540524981121232,93.75626593587471,-0.008968116181215688,-0.005773687072553589,0,(9.527169321287161+0j),(13.953717124428989+0j),(25.481279999999998+0j),(1.417342132003534+0j),(12.597685878388576+0j),681.5518387327388,0,25.481279999999998
890,131.87722787160055,-102.7995538591192,0,45.50000000000004,20.086296875011445,0.5478712151019637,120.20457611600443,0.006991987645959836,0.0045078131512494,0,(9.531486864881632+0j),(13.953717124428989+0j),(25.481279999999998+0j),(1.1054879118911536+0j),(12.597240970396852+0j),682.0997099478408,0,25.481279999999998
891,131.57928133492103,-102.33507678869655,0,45.55000000000004,6.313164373265896,0.5518252329023412,37.27527260762764,0.022687532842810988,0.014317373706624526,0,(9.54705214893698+0j),(13.953717124428989+0j),(25.481279999999998+0j),(3.564955976285758+0j),(12.56436936513807+0j),682.6515351807432,0,25.481279999999998
892,131.28791030932467,-101.86569435176048,0,45.60000000000004,3.822822603316554,0.5524644302225458,21.811633747522695,0.039255509243765446,0.02368461371355648,0,(9.606984854025676+0j),(10.466881970419566+0j),(21.994444845990575+0j),(6.092377461882498+0j),(12.405094540254542+0j),683.2039996109658,0,21.994444845990575
893,131.00971887584038,-101.39118726336268,0,45.65000000000004,2.806580364686429,0.5500431352210523,15.091613662802033,0.05776360448195383,0.032465585022779464,0,(9.834401108538401+0j),(6.19764369712315+0j),(17.72520657269416+0j),(8.805201936607917+0j),(11.795166008054961+0j),683.7540427461868,0,17.72520657269416
894,130.75131111549717,-100.91133623855512,0,45.70000000000004,2.2891601164846564,0.5450060335578449,11.258099161573929,0.07920248380362294,0.04020990923691857,0,(12.353146721386896+0j),(3.4786689986515764+0j),(15.006231874222586+0j),(11.803476230144089+0j),(7.102182733500834+0j),684.2990487797446,0,15.006231874222586
895,130.51929110932383,-100.42592199238952,0,45.75000000000004,2.0262907359626845,0.5380151239929968,8.768836001466946,0.10435099393136207,0.04600045856065787,0,(23.460023106135772+0j),(1.5252665885793864+0j),(13.052829464150395+0j),(15.154201290571812+0j),(1.5058893161917069+0j),684.8370639037375,0,13.052829464150395
896,130.3202629383494,-99.93472523991778,0,45.80000000000004,1.954551299572852,0.5299872286010366,7.046764990456282,0.1334335776078662,0.04830807282238046,0,(2.064800462974874-15.532563137981699j),(-11.527562875571013+86.71665926202354j),(-3.552713678800501e-15+86.71665926202354j),(18.85754754560626+0j),(-5.582894367895775-0j),685.3670511323386,0,11.569765544212688
897,130.1608306836027,-99.43752669619168,0,45.85000000000004,2.1196881069683657,0.5221350742259783,5.830306432406236,0.16550739399081751,0.04500644225938723,0,(1.9225427640759616+15.002871384159622j),(-11.52756287557101-89.95718921140826j),-89.95718921140826j,(22.792062028101647+0j),(-5.995998159818069+0j),685.8891862065645,0,11.52756287557101
898,130.0475984261127,-98.93410707626292,0,45.90000000000004,2.829663490133968,0.5159969552870491,4.986103762799753,0.1976840165458559,0.033827499911102885,0,(1.9225427640759594-15.008606316045416j),(-11.527562875570997+89.99157585244217j),(1.2434497875801753e-14+89.99157585244217j),(26.651010923933665+0j),(-5.995998159818069+0j),686.4051831618516,0,11.52756287557101
