timestamp(ms),GPS.Lat,GPS.Lng,x,y,Accel X,Accel Y,Accel Z,Accel Magnitude
1569230.761,301398884,-976296618,97,-1977,1.267247319,-1.921415091,-10.38902092,10.64093546
1569330.761,301398878,-976296679,91,-2038,0.813818812,-0.003926228,-8.642896652,8.68112775
1569430.761,301398878,-976296679,91,-2038,0.345798939,-0.354578704,-10.07357502,10.08574324
1569530.761,301398870,-976296743,83,-2102,1.674658418,-1.203926921,-10.75589752,10.95186068
1569630.761,301398870,-976296743,83,-2102,0.346003115,-0.219887823,-8.797678947,8.807225651
1569730.761,301398860,-976296808,73,-2167,0.589805186,-1.325063467,-10.18981647,10.29252268
1569830.761,301398860,-976296808,73,-2167,1.449029326,0.098821953,-10.04203796,10.14652543
1569930.761,301398847,-976296875,60,-2234,1.333245635,-1.710894465,-10.10077095,10.33103468
1570030.761,301398847,-976296875,60,-2234,0.258230209,-0.886160314,-8.259007454,8.310425204
1570130.761,301398830,-976296945,43,-2304,0.902860045,-1.031615496,-10.19009113,10.28189399
1570230.761,301398830,-976296945,43,-2304,1.735339403,0.587028503,-11.71431637,11.85669487
1570330.761,301398810,-976297014,23,-2373,0.862512112,-1.429582596,-9.894415855,10.03429612
1570430.761,301398810,-976297014,23,-2373,0.464771122,-0.411411017,-9.373445511,9.393974237
1570530.761,301398788,-976297087,1,-2446,1.18667078,-0.457703173,-9.864027023,9.945687953
1570630.761,301398788,-976297087,1,-2446,1.399402499,2.581771374,-12.40983105,12.75255964
1570730.761,301398766,-976297164,-21,-2523,0.161862448,-3.813284874,-8.414834976,9.239956096
1570830.761,301398766,-976297164,-21,-2523,1.66698277,-1.01317668,-11.74715424,11.90802214
1570930.761,301398745,-976297243,-42,-2602,0.467177331,-0.344415814,-9.077345848,9.095882836
1571030.761,301398745,-976297243,-42,-2602,0.919935167,0.113264866,-9.986121178,10.02904411
1571130.761,301398723,-976297324,-64,-2683,0.297893405,-0.369850755,-8.584480286,8.597606169
1571230.761,301398723,-976297324,-64,-2683,1.204940319,0.595631599,-9.868625641,9.959740469
1571330.761,301398700,-976297409,-87,-2768,1.617672443,-0.042719547,-9.674980164,9.809379708
1571430.761,301398700,-976297409,-87,-2768,0.370184779,0.237743989,-8.243641853,8.2553734
1571530.761,301398675,-976297496,-112,-2855,1.414218307,1.01707232,-11.8129549,11.94070153
1571630.761,301398675,-976297496,-112,-2855,0.890358508,2.52325058,-8.599286079,9.00595652
1571730.761,301398648,-976297584,-139,-2943,1.050297737,-0.857786834,-10.27542591,10.36452127
1571830.761,301398648,-976297584,-139,-2943,1.606045485,-1.811747432,-10.58436966,10.85774801
1571930.761,301398617,-976297671,-170,-3030,0.691568553,-4.91880703,-10.26285744,11.40171796
1572030.761,301398617,-976297671,-170,-3030,2.761464596,-2.202815056,-12.36373997,12.85846596
1572130.761,301398584,-976297761,-203,-3120,0.54220897,3.506355047,-9.172424316,9.834728472
1572230.761,301398584,-976297761,-203,-3120,-0.066258088,-0.412979692,-8.284984589,8.295535666
1572330.761,301398548,-976297853,-239,-3212,2.338244438,-2.968140364,-11.63321686,12.23147492
1572430.761,301398548,-976297853,-239,-3212,0.844220519,-5.211911678,-10.9105978,12.12096844
1572530.761,301398508,-976297946,-279,-3305,-0.220593661,-2.001302958,-7.554861546,7.818555369
1572630.761,301398508,-976297946,-279,-3305,1.899774909,0.460240573,-11.11209583,11.28271421
1572730.761,301398463,-976298040,-324,-3399,1.788888454,-3.914152145,-11.24158096,12.03718619
1572830.761,301398463,-976298040,-324,-3399,0.386012048,-1.156584024,-8.098060608,8.18933926
1572930.761,301398413,-976298134,-374,-3493,1.102825403,-3.44431901,-9.294049263,9.972908754
1573030.761,301398413,-976298134,-374,-3493,1.278227568,-0.112024911,-10.3982687,10.47713736
1573130.761,301398413,-976298134,-374,-3493,2.081050873,-1.736079454,-10.47344685,10.81840254
1573230.761,301398360,-976298230,-427,-3589,-0.332988709,-1.767327309,-8.143636703,8.33985288
1573330.761,301398307,-976298328,-480,-3687,0.481228501,1.627564669,-10.00051975,10.14351729
1573430.761,301398307,-976298328,-480,-3687,0.027263064,0.805692315,-9.368684769,9.403304615
1573530.761,301398256,-976298428,-531,-3787,0.956023991,-1.495459557,-10.94137859,11.08441007
1573630.761,301398256,-976298428,-531,-3787,0.020916177,0.777480185,-9.414093971,9.446167383
1573730.761,301398208,-976298529,-579,-3888,1.050730348,1.581586957,-9.576571465,9.763000183
1573830.761,301398208,-976298529,-579,-3888,0.290020198,0.69585979,-8.951856613,8.983544366
1573930.761,301398162,-976298632,-625,-3991,0.362976938,-0.08205685,-11.65797806,11.66391607
1574030.761,301398162,-976298632,-625,-3991,0.18438758,0.678444982,-9.726581573,9.75195752
1574130.761,301398123,-976298737,-664,-4096,-0.66819495,3.085393667,-8.699138641,9.254250465
1574230.761,301398123,-976298737,-664,-4096,-0.611485004,3.289754629,-9.968672752,10.5152668
1574330.761,301398091,-976298844,-696,-4203,-0.087291367,2.20046711,-9.469449043,9.722146906
1574430.761,301398091,-976298844,-696,-4203,-0.320255637,1.508375645,-10.46779633,10.58076182
1574530.761,301398068,-976298954,-719,-4313,0.353360116,1.047094822,-10.85983753,10.9159215
1574630.761,301398068,-976298954,-719,-4313,-0.628398776,4.080711842,-10.14342499,10.95153709
1574730.761,301398054,-976299063,-733,-4422,-0.763270438,1.555551171,-8.747714043,8.9176691
1574830.761,301398054,-976299063,-733,-4422,-1.237956047,1.030432105,-8.765597343,8.912352231
1574930.761,301398049,-976299170,-738,-4529,-1.367834091,2.292371988,-12.05344582,12.34550507
1575030.761,301398049,-976299170,-738,-4529,-0.448192865,2.981575489,-11.17413998,11.57376661
1575130.761,301398052,-976299270,-735,-4629,-3.179842949,0.470398694,-9.548724174,10.07525729
1575230.761,301398052,-976299270,-735,-4629,-3.642247438,-0.209587574,-9.169408798,9.86853338
1575330.761,301398052,-976299270,-735,-4629,-2.102261782,-0.97468853,-10.37835503,10.63389747
1575430.761,301398056,-976299358,-731,-4717,-0.820855916,-0.608704984,-9.917319298,9.969831907
1575530.761,301398056,-976299440,-731,-4799,-1.089780807,-1.678882718,-9.30535984,9.518192641
1575630.761,301398056,-976299440,-731,-4799,-0.053547233,-2.156485081,-10.27817154,10.50210005
1575730.761,301398050,-976299519,-737,-4878,-0.965738475,-2.767720461,-9.524931908,9.965804293
1575830.761,301398050,-976299519,-737,-4878,-0.56779784,-3.270456314,-10.04814053,10.58222127
1575930.761,301398034,-976299596,-753,-4955,-0.594075382,-3.853687763,-8.25183773,9.126700437
1576030.761,301398034,-976299596,-753,-4955,-0.516555548,-2.508339405,-9.979367256,10.3027359
1576130.761,301398012,-976299668,-775,-5027,1.492518425,-0.900714099,-9.727513313,9.882480073
1576230.761,301398012,-976299668,-775,-5027,0.676167369,-3.187926292,-8.16709137,8.793262068
1576330.761,301397982,-976299734,-805,-5093,-0.514791369,-2.799309015,-9.008998871,9.4479205
1576430.761,301397982,-976299734,-805,-5093,0.413136303,-2.654646397,-9.929243088,10.28628686
1576530.761,301397942,-976299790,-845,-5149,0.467135102,-4.920050144,-10.75257969,11.83397983
1576630.761,301397942,-976299790,-845,-5149,-0.121800616,-3.75732398,-9.031936646,9.783056703
1576730.761,301397895,-976299837,-892,-5196,-0.501615763,-3.103342056,-10.01974583,10.5013169
1576830.761,301397895,-976299837,-892,-5196,1.226899266,-4.255256653,-9.314346313,10.31356089
1576930.761,301397839,-976299872,-948,-5231,2.024491072,-6.380334854,-9.599434853,11.70283668
1577030.761,301397839,-976299872,-948,-5231,1.834084034,-5.213853359,-10.42787075,11.80205997
1577130.761,301397770,-976299896,-1017,-5255,2.821122408,-5.046637535,-9.290363312,10.94249206
1577230.761,301397770,-976299896,-1017,-5255,3.068382502,-4.188931465,-9.645350456,10.95421852
1577330.761,301397692,-976299905,-1095,-5264,2.900036573,-3.342482567,-11.36626625,12.1973116
1577430.761,301397692,-976299905,-1095,-5264,-0.915400624,-1.719233513,-7.733038902,7.974560354
1577530.761,301397610,-976299905,-1177,-5264,0.599114418,-2.892017126,-9.194386482,9.657092934
1577630.761,301397610,-976299905,-1177,-5264,0.099663287,3.16389966,-7.851309299,8.465415025
1577730.761,301397530,-976299907,-1257,-5266,0.919172585,-1.949198008,-11.37230778,11.57469807
1577830.761,301397530,-976299907,-1257,-5266,2.007789612,0.585734844,-10.32544518,10.53513752
1577930.761,301397446,-976299910,-1341,-5269,0.069541313,-1.440476656,-7.827280045,7.959027697
1578030.761,301397446,-976299910,-1341,-5269,1.041406751,1.999037623,-11.70826817,11.92326394
1578130.761,301397363,-976299914,-1424,-5273,-0.623604655,0.709872544,-9.655589104,9.70171133
1578230.761,301397363,-976299914,-1424,-5273,0.744291782,3.884276152,-8.659799576,9.520173327
1578330.761,301397284,-976299925,-1503,-5284,-1.115963578,1.345726848,-9.5992136,9.757113159
1578430.761,301397284,-976299925,-1503,-5284,1.889932036,1.703183651,-13.70599556,13.94012166
1578530.761,301397203,-976299939,-1584,-5298,0.675486624,-3.341288567,-6.072344303,6.963753069
1578630.761,301397203,-976299939,-1584,-5298,1.225497961,5.813300133,-10.18167591,11.78824957
1578730.761,301397122,-976299962,-1665,-5321,-0.127120838,2.162915468,-10.77792931,10.99354916
1578830.761,301397122,-976299962,-1665,-5321,-0.000300898,1.08864224,-9.935437202,9.994901421
1578930.761,301397043,-976299993,-1744,-5352,-0.157791167,-3.085525274,-11.64598846,12.04883445
1579030.761,301397043,-976299993,-1744,-5352,-3.092152119,-0.302236259,-7.33793211,7.968563179
1579130.761,301396970,-976300015,-1817,-5374,-0.072844967,-3.348528147,-11.84404182,12.30850413
1579230.761,301396970,-976300015,-1817,-5374,-0.124696203,-4.221737862,-9.27178669,10.18845661
1579330.761,301396897,-976300026,-1890,-5385,-0.428391725,-2.65927577,-10.82983971,11.15978025
1579430.761,301396897,-976300026,-1890,-5385,6.318333149,4.100121498,-8.568306923,11.408252
1579530.761,301396811,-976300026,-1976,-5385,2.706813097,-0.540731966,-9.313673973,9.714100631
1579630.761,301396811,-976300026,-1976,-5385,2.032778025,-10.63011169,-11.75005341,15.97483071
1579730.761,301396719,-976300006,-2068,-5365,-1.195780993,-1.829722881,-8.501891136,8.778378603
1579830.761,301396719,-976300006,-2068,-5365,1.083250999,-5.974911213,-12.37785244,13.78710368
1579930.761,301396638,-976299962,-2149,-5321,-0.848224699,-6.66898489,-7.842808247,10.32978634
1580030.761,301396638,-976299962,-2149,-5321,-0.937843323,-6.839645863,-9.22000885,11.51819729
1580130.761,301396570,-976299899,-2217,-5258,0.619162738,-3.879462481,-10.770648,11.46474815
1580230.761,301396570,-976299899,-2217,-5258,0.920483053,-5.80426693,-9.656184196,11.30392396
1580330.761,301396512,-976299821,-2275,-5180,1.453715682,-4.722148895,-9.261694908,10.49718877
1580430.761,301396512,-976299821,-2275,-5180,2.372997761,-6.906394482,-12.23493481,14.24861512
1580530.761,301396466,-976299723,-2321,-5082,1.744976878,-4.607275963,-8.642333984,9.947958223
1580630.761,301396466,-976299723,-2321,-5082,1.732129693,-4.178654194,-9.533082962,10.55182898
1580730.761,301396439,-976299612,-2348,-4971,3.289853573,-3.688944817,-10.68180084,11.76997535
1580830.761,301396439,-976299612,-2348,-4971,2.228535175,-6.821861744,-8.833472252,11.38131797
1580930.761,301396428,-976299493,-2359,-4852,2.250937223,-2.949970007,-10.08588028,10.74681453
1581030.761,301396428,-976299493,-2359,-4852,2.174847364,-4.141851425,-9.659371376,10.73258355
1581130.761,301396431,-976299366,-2356,-4725,2.161720276,-2.022422552,-10.79788589,11.19631937
1581230.761,301396431,-976299366,-2356,-4725,3.147708654,-0.437244952,-10.58662319,11.05331821
1581330.761,301396445,-976299231,-2342,-4590,2.243277311,-0.703933895,-7.630072117,7.984097728
1581430.761,301396445,-976299231,-2342,-4590,2.952198029,1.559433579,-11.58835983,12.05974253
1581530.761,301396468,-976299087,-2319,-4446,2.073836088,-2.832601786,-8.939604759,9.604215858
1581630.761,301396468,-976299087,-2319,-4446,1.798783064,-1.316480875,-8.611620903,8.895434615
1581730.761,301396497,-976298938,-2290,-4297,0.244655341,-2.269279242,-7.848301888,8.173452577
1581830.761,301396497,-976298938,-2290,-4297,2.67245388,5.096915245,-10.57178593,12.03674426
1581930.761,301396527,-976298785,-2260,-4144,0.273852229,-7.004882336,-12.92461681,14.70337007
1582030.761,301396527,-976298785,-2260,-4144,0.527938068,6.928710461,-5.101840973,8.620587484
1582130.761,301396553,-976298627,-2234,-3986,2.758118391,4.318372726,-12.43115044,13.44578228
1582230.761,301396553,-976298627,-2234,-3986,-1.74305439,1.613331914,-9.03068161,9.337788219
1582330.761,301396573,-976298468,-2214,-3827,1.001109362,1.960159302,-6.886297703,7.229491026
1582430.761,301396573,-976298468,-2214,-3827,1.7630229,1.581397176,-12.41361427,12.63751898
1582530.761,301396583,-976298307,-2204,-3666,-0.511431515,6.417408943,-8.777447701,10.88523256
1582630.761,301396583,-976298307,-2204,-3666,-0.161569431,-1.246061206,-6.598628998,6.717192707
1582730.761,301396588,-976298140,-2199,-3499,2.519560099,7.134119034,-11.6596365,13.89931512
1582830.761,301396588,-976298140,-2199,-3499,0.50208509,2.013869286,-8.182987213,8.442099186
1582930.761,301396587,-976297974,-2200,-3333,0.455695331,5.714159966,-7.676493168,9.580596521
1583030.761,301396587,-976297974,-2200,-3333,0.67132771,3.431447983,-11.27505398,11.80475999
1583130.761,301396577,-976297807,-2210,-3166,-0.776649058,-0.585942566,-7.696639061,7.757884073
1583230.761,301396577,-976297807,-2210,-3166,1.093682528,2.530852556,-10.84210873,11.18716576
1583330.761,301396560,-976297634,-2227,-2993,-0.658615947,-5.357731342,-9.223054886,10.68661787
1583430.761,301396560,-976297634,-2227,-2993,-0.933529913,8.949532509,-8.75152874,12.5520861
1583530.761,301396523,-976297464,-2264,-2823,2.450829029,2.758682966,-9.757531166,10.43198491
1583630.761,301396523,-976297464,-2264,-2823,0.622557819,0.080550812,-10.64209652,10.66059496
1583730.761,301396480,-976297295,-2307,-2654,-0.577014923,1.132457614,-9.785506248,9.86770181
1583830.761,301396480,-976297295,-2307,-2654,-1.085806012,1.016844749,-9.893580437,10.00479294
1583930.761,301396452,-976297124,-2335,-2483,0.65341872,-2.188846111,-12.85715771,13.05850327
1584030.761,301396452,-976297124,-2335,-2483,0.461276978,-5.641714573,-9.878757477,11.38558602
1584130.761,301396444,-976296953,-2343,-2312,-1.500547171,-5.71737957,-8.65148735,10.47799143
1584230.761,301396444,-976296953,-2343,-2312,-0.364951164,-5.141136169,-10.29576969,11.5137893
1584330.761,301396457,-976296786,-2330,-2145,1.542638183,-5.374065876,-10.41810513,11.82358791
1584430.761,301396457,-976296786,-2330,-2145,1.168589473,-3.667626381,-11.84222412,12.45212258
1584530.761,301396493,-976296614,-2294,-1973,2.555490494,-10.08267593,-7.202614784,12.65181984
1584630.761,301396493,-976296614,-2294,-1973,2.103351355,-6.115625858,-10.56524467,12.38746793
1584730.761,301396541,-976296439,-2246,-1798,1.184573174,-8.22313118,-9.673530579,12.75148203
1584830.761,301396541,-976296439,-2246,-1798,0.482992828,-2.451263428,-10.4220295,10.71730718
1584930.761,301396591,-976296267,-2196,-1626,-2.717041492,1.513206124,-7.065268993,7.719464567
1585030.761,301396591,-976296267,-2196,-1626,-1.484520674,4.084138393,-8.539761543,9.581832563
1585130.761,301396630,-976296092,-2157,-1451,-2.012105227,5.045140266,-10.50857067,11.82928845
1585230.761,301396630,-976296092,-2157,-1451,-0.643555641,5.922338009,-10.28277206,11.88375583
1585330.761,301396650,-976295918,-2137,-1277,-0.38588047,5.068631649,-13.25953197,14.20053234
1585430.761,301396650,-976295918,-2137,-1277,-0.586370885,3.374817133,-9.193264961,9.810674908
1585530.761,301396650,-976295743,-2137,-1102,-0.660694957,7.628774166,-10.84482861,13.27573051
1585630.761,301396650,-976295743,-2137,-1102,-0.105438024,1.171558976,-7.705572605,7.794839112
1585730.761,301396634,-976295569,-2153,-928,-0.450664997,4.770829201,-9.395503044,10.54700847
1585830.761,301396634,-976295569,-2153,-928,-1.645516753,8.572669029,-7.243525505,11.34314954
1585930.761,301396606,-976295399,-2181,-758,-0.176931351,-3.696953297,-9.16185379,9.881211123
1586030.761,301396606,-976295399,-2181,-758,-0.984407127,1.866744637,-8.930194855,9.176174207
1586130.761,301396581,-976295224,-2206,-583,1.364539266,-3.112507343,-8.462622643,9.119520347
1586230.761,301396581,-976295224,-2206,-583,-0.494314849,0.591497838,-11.80872631,11.83385964
1586330.761,301396570,-976295051,-2217,-410,0.165625572,-4.527114868,-9.955840111,10.9380507
1586430.761,301396570,-976295051,-2217,-410,-0.50933665,-5.28952837,-11.57929802,12.74043472
1586530.761,301396579,-976294882,-2208,-241,0.760624766,-3.890484571,-8.378502846,9.268965971
1586630.761,301396579,-976294882,-2208,-241,0.317919075,-3.689393282,-9.998701096,10.66239743
1586730.761,301396610,-976294715,-2177,-74,0.031324346,-6.821230412,-8.194577217,10.6621415
1586830.761,301396610,-976294715,-2177,-74,-0.013788307,-7.458459377,-9.093192101,11.7607376
1586930.761,301396663,-976294556,-2124,85,1.779793501,-5.635997295,-11.03234673,12.51578222
1587030.761,301396663,-976294556,-2124,85,0.626904249,1.599712729,-11.05811024,11.19079496
1587130.761,301396735,-976294405,-2052,236,-1.21796751,-4.324935913,-6.230906963,7.681973516
1587230.761,301396735,-976294405,-2052,236,0.670773327,-3.656130314,-8.455134392,9.236153058
1587330.761,301396813,-976294256,-1974,385,-0.366676897,0.993604898,-9.380651474,9.440250247
1587430.761,301396813,-976294256,-1974,385,-0.844368458,6.111532688,-9.717188835,11.51032357
1587530.761,301396886,-976294102,-1901,539,1.041016459,8.192520142,-12.67305183,15.12637909
1587630.761,301396886,-976294102,-1901,539,-2.227282763,-1.592774987,-7.452700615,7.939802713
1587730.761,301396946,-976293942,-1841,699,-0.022456806,2.44694376,-9.491719246,9.802079999
1587830.761,301396946,-976293942,-1841,699,-0.208465159,4.042947769,-10.90388393,11.63114651
1587930.761,301396992,-976293776,-1795,865,-0.933593273,6.488494396,-9.09609127,11.21209313
1588030.761,301396992,-976293776,-1795,865,-0.80143553,5.489641666,-11.12294865,12.42974059
1588130.761,301397015,-976293605,-1772,1036,-0.535339117,2.333019972,-8.742705345,9.064461755
1588230.761,301397015,-976293605,-1772,1036,-1.398603678,1.942548275,-8.955662727,9.270031334
1588330.761,301397019,-976293433,-1768,1208,-0.152237087,2.953300476,-10.89387703,11.28812281
1588430.761,301397019,-976293433,-1768,1208,1.219253659,3.368655682,-12.14103603,12.65856139
1588530.761,301397008,-976293262,-1779,1379,0.115644559,4.718896389,-9.772367477,10.85267354
1588630.761,301397008,-976293262,-1779,1379,-0.401190877,4.985060215,-9.317974091,10.57527402
1588730.761,301396981,-976293096,-1806,1545,-1.075876594,10.03773308,-8.300059319,13.06922264
1588830.761,301396981,-976293096,-1806,1545,0.075549036,-1.193406463,-11.90967464,11.96955625
1588930.761,301396950,-976292933,-1837,1708,-1.066046596,3.600214005,-9.233551025,9.967771103
1589030.761,301396950,-976292933,-1837,1708,-0.015081724,-4.176426411,-10.77011871,11.55154631
1589130.761,301396929,-976292770,-1858,1871,-0.948655605,-1.861335754,-9.898218155,10.11628592
1589230.761,301396929,-976292770,-1858,1871,-1.234920263,-9.052731514,-9.057120323,12.86500698
1589330.761,301396928,-976292610,-1859,2031,0.759213746,-7.383384705,-10.81668186,13.11836048
1589430.761,301396928,-976292610,-1859,2031,-0.496431112,-6.159162521,-10.14745903,11.88076814
1589530.761,301396949,-976292450,-1838,2191,-0.396578223,-2.873161316,-8.657559395,9.130479993
1589630.761,301396949,-976292450,-1838,2191,1.05032444,-5.91959095,-10.58606625,12.17413393
1589730.761,301396988,-976292294,-1799,2347,0.180373967,-5.662360191,-9.008834839,10.64208452
1589830.761,301396988,-976292294,-1799,2347,1.564280033,-7.496617794,-8.647883415,11.55128296
1589930.761,301397046,-976292147,-1741,2494,1.5147506,-6.993462563,-10.07484055,12.35740264
1590030.761,301397046,-976292147,-1741,2494,-0.257291079,-2.186341286,-9.547381401,9.797896638
1590130.761,301397112,-976292003,-1675,2638,-0.766195714,-0.68166399,-8.623965263,8.68472789
1590230.761,301397112,-976292003,-1675,2638,-0.03496097,0.564462066,-11.49962139,11.51351952
1590330.761,301397174,-976291855,-1613,2786,-0.718819857,4.47277832,-10.46851349,11.40667447
1590430.761,301397174,-976291855,-1613,2786,0.033064265,0.355719626,-9.826957703,9.833449414
1590530.761,301397226,-976291700,-1561,2941,-0.219645903,5.68607235,-9.523069382,11.09362491
1590630.761,301397226,-976291700,-1561,2941,0.200868279,6.865564823,-7.492569923,10.16439533
1590730.761,301397261,-976291534,-1526,3107,0.746677935,5.50846529,-11.1092577,12.42241218
1590830.761,301397261,-976291534,-1526,3107,-0.991730034,7.361985207,-9.461321831,12.0290883
1590930.761,301397281,-976291366,-1506,3275,0.448460788,1.023844242,-9.94961071,10.01219893
1591030.761,301397281,-976291366,-1506,3275,-0.313010663,0.629868507,-8.80302906,8.831083209
1591130.761,301397286,-976291199,-1501,3442,-1.651778221,4.762827396,-8.839951515,10.17632738
1591230.761,301397286,-976291199,-1501,3442,-1.551569462,4.015730858,-9.129288673,10.09343221
1591330.761,301397278,-976291033,-1509,3608,-0.967610359,1.935473204,-11.89322472,12.08847056
1591430.761,301397278,-976291033,-1509,3608,0.771043956,0.76820755,-9.979593277,10.03877152
1591530.761,301397254,-976290873,-1533,3768,-1.702786088,1.597831011,-9.52137661,9.803527781
1591630.761,301397254,-976290873,-1533,3768,-0.531528294,6.332246304,-7.352646828,9.718090396
1591730.761,301397221,-976290720,-1566,3921,-1.223771214,-1.905662894,-9.472238541,9.739223276
1591830.761,301397221,-976290720,-1566,3921,-0.872001648,-2.003610849,-9.380897522,9.632034138
1591930.761,301397193,-976290564,-1594,4077,1.543323159,-0.069170333,-9.462334633,9.587617411
1592030.761,301397193,-976290564,-1594,4077,0.45556134,-7.277703762,-9.805089951,12.21934111
1592130.761,301397176,-976290406,-1611,4235,-0.75027442,4.123454094,-9.381912231,10.27550789
1592230.761,301397176,-976290406,-1611,4235,0.130412206,-5.138624668,-10.42920494,11.62715728
1592330.761,301397177,-976290253,-1610,4388,-0.510686934,-4.688157082,-7.973509312,9.263717866
1592430.761,301397177,-976290253,-1610,4388,-0.93066299,-5.244782448,-10.13951683,11.45354435
1592530.761,301397198,-976290103,-1589,4538,-0.688364685,-1.512770772,-8.831345558,8.986377786
1592630.761,301397198,-976290103,-1589,4538,-1.589978218,-4.409480572,-9.409514427,10.51239799
1592730.761,301397237,-976289963,-1550,4678,0.312402248,-5.147041798,-11.49622631,12.59971642
1592830.761,301397237,-976289963,-1550,4678,-0.049119215,-5.6648736,-9.07256794,10.69601302
1592930.761,301397296,-976289827,-1491,4814,1.532116055,-5.625511646,-11.18196297,12.61071198
1593030.761,301397296,-976289827,-1491,4814,0.164684668,-5.308497429,-8.669420242,10.16691267
1593130.761,301397375,-976289700,-1412,4941,-0.188096568,-6.485879421,-10.48932743,12.33401809
1593230.761,301397375,-976289700,-1412,4941,-1.500467062,-3.467262506,-6.694274426,7.686782212
1593330.761,301397455,-976289581,-1332,5060,-1.078243494,-1.221783519,-10.58971691,10.71435804
1593430.761,301397455,-976289581,-1332,5060,-1.412555099,7.258045673,-7.877201557,10.80392722
1593530.761,301397520,-976289459,-1267,5182,-2.244859695,5.085192204,-9.040306091,10.61252604
1593630.761,301397520,-976289459,-1267,5182,0.040357925,4.197034836,-10.46281815,11.27330004
1593730.761,301397566,-976289332,-1221,5309,-1.887975216,6.497252941,-8.192315102,10.62510108
1593830.761,301397566,-976289332,-1221,5309,-0.900218606,8.097314835,-10.7484417,13.48724953
1593930.761,301397597,-976289198,-1190,5443,-0.50645715,1.275503516,-9.147273064,9.249649321
1594030.761,301397597,-976289198,-1190,5443,-0.906350076,3.621530056,-8.589952469,9.3661216
1594130.761,301397621,-976289066,-1166,5575,-0.602963269,1.396922708,-9.746388435,9.864433349
1594230.761,301397621,-976289066,-1166,5575,-1.331215024,-1.368860841,-8.751916885,8.957787819
1594330.761,301397651,-976288938,-1136,5703,-1.243506789,-7.262768269,-8.553501129,11.28966313
1594430.761,301397651,-976288938,-1136,5703,-0.498829961,-3.828080654,-9.972101212,10.69326121
1594530.761,301397693,-976288815,-1094,5826,2.434581518,-3.518419504,-9.450904846,10.37429831
1594630.761,301397693,-976288815,-1094,5826,1.572596431,-3.077229023,-9.640611649,10.24127878
1594730.761,301397749,-976288693,-1038,5948,1.113752127,-4.204803944,-10.35151958,11.22830253
1594830.761,301397749,-976288693,-1038,5948,0.814170957,-3.275687218,-8.847195625,9.469206489
1594930.761,301397820,-976288572,-967,6069,1.095214725,-3.450135946,-12.93704605,13.43391581
1595030.761,301397820,-976288572,-967,6069,-0.591085911,-3.238982677,-7.32600975,8.031862188
1595130.761,301397905,-976288463,-882,6178,-1.201749206,-6.37874794,-11.91055489,13.56443674
1595230.761,301397905,-976288463,-882,6178,-1.194292426,-1.032021523,-8.759525299,8.900600333
1595330.761,301398003,-976288369,-784,6272,1.963652134,-4.328159809,-9.574604034,10.68933765
1595430.761,301398003,-976288369,-784,6272,2.349132061,-8.412757874,-10.2055912,13.43305655
1595530.761,301398115,-976288296,-672,6345,3.056744576,-2.837948799,-12.42265129,13.10419421
1595630.761,301398115,-976288296,-672,6345,1.23188448,-5.851955414,-8.462557793,10.36232628
1595730.761,301398241,-976288247,-546,6394,0.231940106,-14.99774361,-9.261675835,17.62852089
1595830.761,301398241,-976288247,-546,6394,-0.445187241,-9.805053711,-7.559637547,12.38892206
1595930.761,301398371,-976288231,-416,6410,1.016355515,-8.431474686,-12.31108856,14.95612401
1596030.761,301398371,-976288231,-416,6410,-1.198868036,-7.667842388,-8.5160923,11.5220189
1596130.761,301398501,-976288242,-286,6399,-0.275223225,-6.276499748,-10.38380432,12.13645702
1596230.761,301398501,-976288242,-286,6399,-0.266081423,-6.965466499,-10.59173679,12.67964555
1596330.761,301398623,-976288282,-164,6359,-0.253365934,-7.849364758,-8.372528076,11.47937053
1596430.761,301398623,-976288282,-164,6359,0.284964472,-5.148747921,-10.68118668,11.86079924
1596530.761,301398739,-976288343,-48,6298,-1.316527963,1.462304354,-9.11224556,9.322263622
1596630.761,301398739,-976288343,-48,6298,1.069754481,-5.73227644,-11.11925793,12.55552726
1596730.761,301398848,-976288419,61,6222,-0.30359599,-8.208436012,-9.330854416,12.43122827
1596830.761,301398848,-976288419,61,6222,0.253804952,-5.132510662,-7.333060265,8.954376332
1596930.761,301398950,-976288517,163,6124,1.630663633,-8.752298355,-10.19516087,13.5352538
1597030.761,301398950,-976288517,163,6124,1.850902081,-4.912524223,-10.82122707,12.02737245
1597130.761,301398950,-976288517,163,6124,1.79041791,-6.64207983,-7.123661518,9.902998242
1597230.761,301399041,-976288635,254,6006,1.259883404,-7.131380081,-10.19643688,12.50644686
1597330.761,301399120,-976288769,333,5872,1.615101695,-3.214350462,-7.621347427,8.427665097
1597430.761,301399120,-976288769,333,5872,2.723996401,-2.016593218,-9.620170593,10.19972974
1597530.761,301399184,-976288918,397,5723,2.631864309,-7.406797409,-10.43478775,13.06415527
1597630.761,301399184,-976288918,397,5723,0.512831926,-6.781854153,-7.670268536,10.25132
1597730.761,301399235,-976289081,448,5560,0.91785109,-5.737597942,-10.0086813,11.57308006
1597830.761,301399235,-976289081,448,5560,2.808843136,-5.623589993,-9.815168381,11.65555209
1597930.761,301399276,-976289255,489,5386,1.760567784,-1.095312595,-10.48010254,10.68325128
1598030.761,301399276,-976289255,489,5386,3.58140564,-5.703702927,-8.71652317,11.01528346
1598130.761,301399276,-976289255,489,5386,2.727844238,-2.501997709,-10.70202065,11.32406167
