x,y,z
998.641499,135.8217703,0
997.9969339,133.4983395,0
997.4799371,131.1942535,0
997.1032889,128.9115834,0
996.8797694,126.6524009,0
996.8221081,124.4180634,0
996.9342544,122.1785682,0
997.2024076,119.921127,0
997.6107241,117.6511912,0
998.1433604,115.3742118,0
998.784473,113.0956401,0
999.5182184,110.8209273,0
1000.328753,108.5555246,0
1001.200233,106.3048832,0
1002.116816,104.0744543,0
1003.062658,101.869689,0
1004.021914,99.6960387,0
1004.978742,97.55895448,0
1005.917299,95.46388755,0
1006.82174,93.41628913,0
1007.676222,91.42161043,0
1008.464902,89.48530263,0
1009.171937,87.61281695,0
1009.781481,85.80960459,0
1010.277693,84.08111675,0
1010.646858,82.43239696,0
1010.967609,80.8492311,0
1011.285266,79.31926984,0
1011.598354,77.83834018,0
1011.905398,76.40226912,0
1012.204922,75.00688366,0
1012.495453,73.64801078,0
1012.775515,72.3214775,0
1013.043632,71.02311081,0
1013.29833,69.7487377,0
1013.538134,68.49418517,0
1013.761569,67.25528022,0
1013.96716,66.02784985,0
1014.153431,64.80772106,0
1014.318908,63.59072084,0
1014.462116,62.37267619,0
1014.581579,61.14941411,0
1014.675824,59.91676159,0
1014.743374,58.67054564,0
1014.782754,57.40659324,0
1014.788952,56.1212292,0
1014.623896,54.83105154,0
1014.231254,53.54555252,0
1013.630472,52.26431448,0
1012.840996,50.98691973,0
1011.882275,49.7129506,0
1010.773753,48.44198942,0
1009.534877,47.17361851,0
1008.185094,45.9074202,0
1006.743851,44.6429768,0
1005.230593,43.37987065,0
1003.664768,42.11768406,0
1002.065822,40.85599937,0
1000.453201,39.59439889,0
998.8463517,38.33246496,0
997.2647211,37.06977989,0
995.7277554,35.80592601,0
994.2549011,34.54048564,0
992.8656047,33.27304111,0
991.5793128,32.00317475,0
990.412818,30.73057778,0
989.2824425,29.4588826,0
988.1426927,28.18964657,0
986.9966504,26.92234809,0
985.8473976,25.65646555,0
984.6980165,24.39147732,0
983.5515888,23.1268618,0
982.4111966,21.86209738,0
981.2799219,20.59666244,0
980.1608466,19.33003537,0
979.0570527,18.06169456,0
977.9716222,16.7911184,0
976.907637,15.51778528,0
975.8681792,14.24117357,0
974.8563306,12.96076168,0
973.8751733,11.67602799,0
972.9277893,10.38645088,0
972.0172604,9.091508747,0
971.1466687,7.790679976,0
970.3190962,6.483442955,0
969.53794,5.170890551,0
968.8148325,3.906302035,0
968.1489146,2.706499335,0
967.5326944,1.558888585,0
966.95868,0.450875923,0
966.4193796,-0.630132517,0
965.9073012,-1.696730598,0
965.414953,-2.761512185,0
964.934843,-3.837071141,0
964.4594795,-4.936001332,0
963.9813705,-6.070896621,0
963.4930242,-7.254350872,0
962.9869486,-8.498957951,0
962.455652,-9.817311719,0
961.8916423,-11.22200604,0
961.2874278,-12.72563479,0
960.6355166,-14.34079181,0
959.9284167,-16.08007099,0
959.1586363,-17.95606617,0
958.3186835,-19.98137124,0
