,heave,x_double_dot,y_double_dot,yaw_acceleration,roll,pitch,front_left_tire_slip_ratio,front_right_tire_slip_ratio,rear_left_tire_slip_ratio,rear_right_tire_slip_ratio,s_dot,body_slip,steered_angle,torque_request,is_left_diff_bias
4872,0.027568195576273213,-2.044324685684322,-21.90305525050056,0.30144130239999484,-0.04695400421522411,0.017740759491814764,3.02613025032038e-41,5.250704331514425e-55,1.1960400825034915e-44,-9.781687130221572e-62,21.900000000000002,0.13962634015954636,-0.06283185307179584,0.0,True
4873,0.027568195576273213,-2.044324685684322,-21.90305525050056,0.30144130239999484,-0.04695400421522411,0.017740759491814764,3.02613025032038e-41,5.250704331514425e-55,1.1960400825034915e-44,-9.781687130221572e-62,21.900000000000002,0.13962634015954636,-0.06283185307179584,0.0,False
4874,0.02899344063843806,-2.48844928804788,-22.937562715792545,1.4884150238178053,-0.04975398040777409,0.020035736697913812,3.877941794975314e-41,4.2569846053476017e-54,1.9036760266807974e-44,-1.4331322380685654e-61,24.6,0.13962634015954636,-0.06283185307179584,0.0,True
4875,0.02899344063843806,-2.48844928804788,-22.937562715792545,1.4884150238178053,-0.04975398040777409,0.020035736697913812,3.877941794975314e-41,4.2569846053476017e-54,1.9036760266807974e-44,-1.4331322380685654e-61,24.6,0.13962634015954636,-0.06283185307179584,0.0,False
4876,0.03057673755327875,-2.9751467838171006,-23.990349939444723,2.761672648753812,-0.0526485233240837,0.022665758656412658,5.368714745690052e-41,3.81122262138457e-53,2.7841052117641423e-44,-2.0522648487327637e-61,27.3,0.13962634015954636,-0.06283185307179584,0.0,True
4877,0.03057673755327875,-2.9751467838171006,-23.990349939444723,2.761672648753812,-0.0526485233240837,0.022665758656412658,5.368714745690052e-41,3.81122262138457e-53,2.7841052117641423e-44,-2.0522648487327637e-61,27.3,0.13962634015954636,-0.06283185307179584,0.0,False
4878,0.02405945559353586,-0.003847870244484033,-3.1321773454932016,-33.93270841979281,-0.005756248858625697,0.00731903818341878,2.958972814649001e-11,-9.240844894946989e-11,2.2978032725157897e-12,1.1018358485521679e-10,3.0,0.13962634015954636,0.0,0.0,True
4879,0.02405945559353586,-0.003847870244484033,-3.1321773454932016,-33.93270841979281,-0.005756248858625697,0.00731903818341878,2.958972814649001e-11,-9.240844894946989e-11,2.2978032725157897e-12,1.1018358485521679e-10,3.0,0.13962634015954636,0.0,0.0,False
4880,0.023448740698250037,2.446826996584796,-3.7110085292719344,-36.22417681581286,-0.006809789767729581,0.0039970894400789105,9.551601555036506e-11,-3.225670110984822e-11,0.034949343614519464,0.24406074661075106,3.0,0.13962634015954636,0.0,0.20000000000000018,False
4881,0.025692405014759834,-6.849101874733091,-2.836277129547833,-21.50175962056318,-0.0052359137251192026,0.016593467952901057,-0.032520768971222636,-0.04350110599168562,-0.03207123424451601,-0.08347700081237198,3.0,0.13962634015954636,0.0,-0.3999999999999999,True
4882,0.02344846529690314,2.4415891990349965,-3.84095964155218,-34.70068484378402,-0.00704812067750408,0.004004654859882447,1.168142983618005e-11,-4.3010005733120004e-11,0.06853160236315702,0.12469930789788032,3.0,0.13962634015954636,0.0,0.20000000000000018,True
4883,0.022825529340428505,4.887180053034986,-4.513012339034383,-33.06335848473365,-0.008270208698513998,0.0006874166627168896,9.136726585385836e-13,1.907271137683261e-12,0.16686554330799253,0.3775520345215415,3.0,0.13962634015954636,0.0,0.40000000000000013,True
4884,0.02218811845902537,7.334267062995028,-5.175226199612223,-30.29218825043245,-0.00947243083738975,-0.002630340512173561,-3.586567374490259e-11,2.873107522352167e-10,0.2733703278307789,0.7982290647950133,3.0,0.13962634015954636,0.0,0.6000000000000001,True
4885,0.025692405014759834,-6.849101874733091,-2.836277129547833,-21.50175962056318,-0.0052359137251192026,0.016593467952901057,-0.032520768971222636,-0.04350110599168562,-0.03207123424451601,-0.08347700081237198,3.0,0.13962634015954636,0.0,-0.3999999999999999,False
4886,0.022826823725499875,4.905524001670057,-4.078191402053315,-35.281673825355995,-0.007473673455051926,0.0006609619725315231,-1.7248583501034756e-11,1.1128482211979882e-10,0.08348201949885307,0.7039428213321599,3.0,0.13962634015954636,0.0,0.40000000000000013,False
4887,0.02441552872606529,-0.04215709371416097,-6.976941047484096,-25.54163987615466,-0.012823769956821067,0.007473742955429405,-1.672240420834127e-15,1.5472157822601415e-13,6.240246289665837e-16,-4.88117406472968e-13,5.7,0.13962634015954636,0.0,0.0,True
4888,0.02441552872606529,-0.04215709371416097,-6.976941047484096,-25.54163987615466,-0.012823769956821067,0.007473742955429405,-1.672240420834127e-15,1.5472157822601415e-13,6.240246289665837e-16,-4.88117406472968e-13,5.7,0.13962634015954636,0.0,0.0,False
4889,0.02380888802600344,2.4092009993179895,-7.11019461507338,-27.722058546616758,-0.013050435552990507,0.0041384093492642885,-7.353868328890904e-12,9.716515279830624e-13,0.021729326220189936,0.20965511892529273,5.7,0.13962634015954636,0.0,0.20000000000000018,False
4890,0.02318534673261781,4.849944639844,-7.580961525794239,-26.57815654220548,-0.013896214372550937,0.0008177480883261263,1.6130798686214097e-12,1.9178531481087273e-10,0.08594066277536402,0.24228285785100567,5.7,0.13962634015954636,0.0,0.40000000000000013,True
